Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1091,968462651,Emmo902,0,248.75,SF Kevin Durant C Karl-Anthony Towns UTIL Nikola Jokic PG Tyler Johnson SG Shabazz Napier PF Jordan Bell G Garrett Temple F Brandan Wright,,,
1091,968573439,sploush (12/20),0,248.75,SG Bradley Beal SF Khris Middleton PG Jrue Holiday F T.J. Warren C Kelly Olynyk UTIL Willie Cauley-Stein PF Lauri Markkanen G D.J. Augustin,,,
1091,968693555,Humpie08,0,248.75,C Karl-Anthony Towns UTIL Nikola Jokic PF Draymond Green G Kemba Walker SG Andrew Wiggins PG Shabazz Napier SF Wilson Chandler F Brandan Wright,,,
1091,968712901,Hensky,0,248.75,PG Lou Williams G Lonzo Ball UTIL T.J. Warren SG Kent Bazemore F Thaddeus Young PF Otto Porter Jr. C Derrick Favors SF Jeremy Lamb,,,
1091,968755490,crashe22 (3/4),0,248.75,G John Wall PG CJ McCollum C Jusuf Nurkic SF Kyle Kuzma UTIL Jaylen Brown F Julius Randle SG Shabazz Napier PF Jordan Bell,,,
1091,968772092,kelvin100 (1/2),0,248.75,PG Victor Oladipo SG Khris Middleton SF Kyle Kuzma PF Harrison Barnes C Zach Randolph F Denzel Valentine UTIL George Hill G Andre Iguodala,,,
1091,968778201,el_patron2010 (2/2),0,248.75,PG Russell Westbrook C Karl-Anthony Towns G Jimmy Butler UTIL Malcolm Brogdon SF Wilson Chandler SG Bojan Bogdanovic F Evan Turner PF Brandan Wright,,,
1091,968781749,kelvin100 (2/2),0,248.75,PG Victor Oladipo SG Khris Middleton SF Kyle Kuzma PF Harrison Barnes C Zach Randolph F Denzel Valentine UTIL George Hill G Andre Iguodala,,,
1099,968351777,Rawsilverback (3/3),0,248.5,G Kyrie Irving UTIL John Wall C Draymond Green SF Rondae Hollis-Jefferson PF Julius Randle PG Shabazz Napier F Mason Plumlee SG Jamal Crawford,,,
1099,968488530,gfay63 (20/20),0,248.5,C DeAndre Jordan SF Paul George SG Klay Thompson PG Lonzo Ball UTIL Jusuf Nurkic F Kyle Kuzma G Shabazz Napier PF Marreese Speights,,,
1099,968707230,hart132,0,248.5,C LaMarcus Aldridge SF Paul George SG Klay Thompson PG Lonzo Ball G Jeff Teague PF Otto Porter Jr. F Lauri Markkanen UTIL Mike James,,,
1099,968707901,tremetrius (1/2),0,248.5,C DeAndre Jordan G Lou Williams SG Spencer Dinwiddie SF Taurean Prince PF Rondae Hollis-Jefferson F Carmelo Anthony PG Darren Collison UTIL Jeremy Lamb,,,
1099,968751445,mbgreer,0,248.5,PG Victor Oladipo SG CJ McCollum SF Khris Middleton F Otto Porter Jr. G Rajon Rondo PF Lauri Markkanen UTIL Mario Hezonja C Jordan Mickey,,,
1099,968755138,emge (8/20),0,248.5,UTIL Karl-Anthony Towns PG John Wall SG Tyreke Evans C Dwight Howard F Alex Len SF Chandler Parsons G Wayne Ellington PF Brandan Wright,,,
1105,968138078,czar90,0,248.25,SF Kevin Durant PF LaMarcus Aldridge SG Jonathon Simmons PG Austin Rivers F Lauri Markkanen G Dennis Smith Jr. UTIL J.J. Barea C Frank Kaminsky,,,
1105,968432809,fogler40 (18/20),0,248.25,C Karl-Anthony Towns UTIL Nikola Vucevic PG Tyreke Evans G Eric Bledsoe PF DeMarre Carroll SG George Hill SF Bojan Bogdanovic F Evan Turner,,,
1105,968488512,gfay63 (2/20),0,248.25,F Kevin Durant UTIL Nikola Jokic C Dwight Howard PG Eric Bledsoe SG Austin Rivers G Milos Teodosic SF Wayne Ellington PF Brandan Wright,,,
1105,968615427,JoshWills,0,248.25,C Draymond Green PG Lonzo Ball SF Harrison Barnes SG Jonathon Simmons PF Rondae Hollis-Jefferson F Will Barton UTIL Jayson Tatum G Caris LeVert,,,
1105,968704984,cdidier82,0,248.25,G Kyrie Irving C Draymond Green F Paul George SG Eric Bledsoe SF Andrew Wiggins PG Ricky Rubio UTIL Nicolas Batum PF Thon Maker,,,
1105,968707898,justleftthebank,0,248.25,SG Victor Oladipo PG John Wall G Lonzo Ball SF Kyle Kuzma C Julius Randle PF Mike Scott F Jordan Bell UTIL Jahlil Okafor,,,
1105,968714160,swtsu1 (1/6),0,248.25,SF Kevin Durant PG Tyreke Evans C Nikola Jokic UTIL Kelly Olynyk SG Tyler Johnson PF Bam Adebayo G Wayne Ellington F Brandan Wright,,,
1105,968725127,Bucshot22 (1/2),0,248.25,PG Russell Westbrook SG CJ McCollum SF Taurean Prince C Zach Randolph PF Julius Randle G Kyle Anderson UTIL Buddy Hield F Allen Crabbe,,,
1105,968728806,Passat01 (1/4),0,248.25,C Karl-Anthony Towns SG CJ McCollum SF Khris Middleton PG Eric Bledsoe F Otto Porter Jr. PF Al-Farouq Aminu G Mario Hezonja UTIL Brandan Wright,,,
1114,967940532,hoosierpack,0,248,PG Russell Westbrook SG Victor Oladipo UTIL Kyle Kuzma F Kyle Anderson G Yogi Ferrell C Mason Plumlee SF Wilson Chandler PF Bam Adebayo,,,
1114,968450263,cosdoctor,0,248,PG Kyrie Irving PF Al Horford G Lonzo Ball C Zach Randolph SF Jayson Tatum SG Marcus Smart F Lauri Markkanen UTIL Isaiah Canaan,,,
1114,968472660,tggang,0,248,C DeMarcus Cousins PF LaMarcus Aldridge UTIL DeAndre Jordan SG Jamal Murray SF Jayson Tatum G Kelly Oubre Jr. PG Tony Parker F Patrick McCaw,,,
1114,968565399,subdaburbon,0,248,SG Khris Middleton SF Kyle Kuzma F Harrison Barnes PG Jeff Teague G Andrew Wiggins PF Taj Gibson C Alex Len UTIL Austin Rivers,,,
1114,968611709,Fantasy_Gumshoe,0,248,F Kevin Durant C Nikola Jokic SF Khris Middleton PG Eric Bledsoe G Shabazz Napier SG Malcolm Brogdon UTIL Jordan Bell PF Brandan Wright,,,
1114,968695502,taker80 (3/3),0,248,G Khris Middleton C DeAndre Jordan UTIL Lonzo Ball SF Kyle Kuzma PG Eric Bledsoe F Josh Richardson SG Tyler Johnson PF Brandan Wright,,,
1114,968724825,musaad11 (1/2),0,248,C Nikola Jokic UTIL DeAndre Jordan SF Kyle Kuzma PG Eric Bledsoe F Zach Randolph PF Taj Gibson SG Austin Rivers G Malcolm Brogdon,,,
1114,968735979,Supermantis (1/4),0,248,UTIL Russell Westbrook SG Bradley Beal SF Josh Richardson PG Jeff Teague PF Mike Scott G J.J. Barea C Mason Plumlee F Bojan Bogdanovic,,,
1114,968743331,musaad11 (2/2),0,248,C Nikola Jokic UTIL DeAndre Jordan SF Kyle Kuzma PG Eric Bledsoe F Zach Randolph PF Taj Gibson SG Austin Rivers G Malcolm Brogdon,,,
1114,968744493,thornton21,0,248,F DeMarcus Cousins PG John Wall SG Tyreke Evans C Julius Randle G J.J. Barea UTIL Greg Monroe PF Marvin Williams SF Wayne Ellington,,,
1124,967758018,Westray (7/20),0,247.75,C Nikola Vucevic PG CJ McCollum UTIL Spencer Dinwiddie F Josh Richardson PF Pau Gasol SF Will Barton SG Shabazz Napier G Andrew Harrison,,,
1124,968069056,mikerugggolfpro (1/2),0,247.75,SG Victor Oladipo G John Wall C Jusuf Nurkic PF T.J. Warren PG Jeff Teague F Jordan Bell SF Marvin Williams UTIL Andrew Harrison,,,
1124,968157685,TinyCities,0,247.75,SG Victor Oladipo C Karl-Anthony Towns PG CJ McCollum PF Nikola Mirotic G Isaiah Canaan F Allen Crabbe UTIL Frank Kaminsky SF Dillon Brooks,,,
1124,968402986,specialk619,0,247.75,PG Kyrie Irving C DeAndre Jordan SG Kris Dunn F Kyle Kuzma G Austin Rivers SF Jeremy Lamb PF DeMarre Carroll UTIL Denzel Valentine,,,
1124,968638446,mikeaw1979 (2/2),0,247.75,C Nikola Jokic F Khris Middleton G Eric Bledsoe PG Jeff Teague SG Jamal Murray PF Alex Len SF Nicolas Batum UTIL Caris LeVert,,,
1124,968686858,kwilliams22,0,247.75,UTIL Karl-Anthony Towns C Nikola Jokic F Draymond Green SF Kyle Kuzma G Eric Bledsoe SG Shabazz Napier PG George Hill PF Brandan Wright,,,
1124,968694789,kimbob75,0,247.75,G Kyrie Irving SF Kyle Kuzma PF Harrison Barnes SG Eric Bledsoe C Steven Adams UTIL Justin Holiday PG Shabazz Napier F Denzel Valentine,,,
1124,968724069,sasmallen (8/10),0,247.75,C Nikola Vucevic PG Tyreke Evans F Khris Middleton UTIL DeAndre Jordan SG Eric Bledsoe G Shabazz Napier SF Wayne Ellington PF Brandan Wright,,,
1124,968737166,golferdude31 (1/5),0,247.75,C Nikola Vucevic PG Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan G Eric Bledsoe SG Shabazz Napier F Wayne Ellington PF Brandan Wright,,,
1124,968746501,golferdude31 (3/5),0,247.75,C Nikola Vucevic PG Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan G Eric Bledsoe SG Shabazz Napier F Wayne Ellington PF Brandan Wright,,,
1124,968750734,golferdude31 (4/5),0,247.75,C Nikola Vucevic PG Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan G Eric Bledsoe SG Shabazz Napier F Wayne Ellington PF Brandan Wright,,,
1124,968755136,emge (6/20),0,247.75,G Russell Westbrook PG John Wall C Dwight Howard SF Otto Porter Jr. F Kelly Olynyk UTIL Chandler Parsons SG Wayne Ellington PF Brandan Wright,,,
1124,968768306,Mesut,0,247.75,SF Khris Middleton PG Lonzo Ball G Kris Dunn PF Kyle Kuzma UTIL Gary Harris F Zach Randolph SG Shabazz Napier C Robin Lopez,,,
1124,968771511,bsnyder15,0,247.75,UTIL John Wall C Nikola Mirotic F Harrison Barnes G Jeff Teague SF Otto Porter Jr. PG Darren Collison SG Austin Rivers PF Lauri Markkanen,,,
1138,968115076,Lastblows (17/20),0,247.5,PF DeMarcus Cousins C Anthony Davis SG Khris Middleton PG Darren Collison G Mario Hezonja F Bam Adebayo SF Wayne Ellington UTIL Brandan Wright,,,
1138,968573499,sploush (14/20),0,247.5,SG Bradley Beal G Jrue Holiday C Dwight Howard PG Lou Williams F Kyle Kuzma PF T.J. Warren SF Josh Jackson UTIL Deyonta Davis,,,
1138,968706125,Donrube85,0,247.5,PF Nikola Mirotic SF Harrison Barnes C Myles Turner SG Jonathon Simmons PG Eric Bledsoe F Carmelo Anthony UTIL Otto Porter Jr. G Will Barton,,,
1138,968706636,jonnyb35 (2/3),0,247.5,UTIL Karl-Anthony Towns PG Tyreke Evans SF Harrison Barnes SG Jonathon Simmons PF Taj Gibson F Jayson Tatum G Evan Turner C Frank Kaminsky,,,
1138,968710055,ZacAbbott (2/2),0,247.5,C Karl-Anthony Towns SF Josh Richardson UTIL Rondae Hollis-Jefferson PF Zach Randolph G Ricky Rubio PG Austin Rivers SG Tyler Johnson F Julius Randle,,,
1138,968726065,Cbone191,0,247.5,SF Khris Middleton PF Kyle Kuzma G Kent Bazemore C Nikola Mirotic SG Jonathon Simmons F Josh Richardson PG Shabazz Napier UTIL Bobby Portis,,,
1138,968752416,Cawads,0,247.5,UTIL Dwight Howard G Lonzo Ball F Nikola Mirotic SG Gary Harris SF Otto Porter Jr. PF Jayson Tatum C Alex Len PG Darren Collison,,,
1145,968587369,bdeas1975,0,247.25,PG Russell Westbrook F DeMarcus Cousins C Nikola Jokic SF Wilson Chandler UTIL George Hill SG Bojan Bogdanovic G Evan Turner PF Brandan Wright,,,
1145,968603109,mizop1 (1/2),0,247.25,C Nikola Jokic UTIL DeAndre Jordan G Lonzo Ball F Kyle Kuzma PG Eric Bledsoe SG Josh Richardson PF Wilson Chandler SF Wayne Ellington,,,
1145,968621376,mizop1 (2/2),0,247.25,C Nikola Jokic UTIL DeAndre Jordan G Lonzo Ball F Kyle Kuzma PG Eric Bledsoe SG Josh Richardson PF Wilson Chandler SF Wayne Ellington,,,
1145,968711264,Winking,0,247.25,SF Khris Middleton UTIL Draymond Green G Kemba Walker PF Kyle Kuzma SG Eric Bledsoe F Josh Richardson PG Malcolm Brogdon C Jordan Bell,,,
1149,967795941,mltiwrldchamps,0,247,PG Russell Westbrook C Al Horford SG Rodney Hood G Elfrid Payton F Kelly Olynyk PF Mike Scott UTIL Robin Lopez SF Evan Turner,,,
1149,967809434,p1boggan,0,247,G CJ McCollum C Nikola Jokic F Khris Middleton UTIL Eric Bledsoe SG Josh Richardson PF Rudy Gay PG Shabazz Napier SF Wayne Ellington,,,
1149,968285942,Cuse97 (3/3),0,247,SG Bradley Beal PG CJ McCollum C LaMarcus Aldridge SF Khris Middleton PF Draymond Green UTIL Mario Hezonja G Wayne Ellington F Ed Davis,,,
1149,968324238,TopBoy1 (1/2),0,247,PF Anthony Davis C Nikola Jokic SF Khris Middleton PG Eric Bledsoe F Lauri Markkanen G Shabazz Napier UTIL Malcolm Brogdon SG Matthew Dellavedova,,,
1149,968392488,theGreys (1/5),0,247,UTIL Khris Middleton F Draymond Green PG Lou Williams PF Nikola Mirotic G Eric Bledsoe SF Josh Richardson SG Jamal Murray C Brandan Wright,,,
1149,968536399,kaoster,0,247,C Nikola Jokic F LaMarcus Aldridge G Khris Middleton SF Kyle Kuzma UTIL Jonathon Simmons SG Eric Bledsoe PG George Hill PF Brandan Wright,,,
1149,968555265,sploush (3/20),0,247,PG John Wall SG Bradley Beal C Nikola Jokic SF Khris Middleton G Eric Bledsoe PF Ersan Ilyasova F Josh Jackson UTIL Brandan Wright,,,
1149,968565243,Bumper2le (2/4),0,247,G Russell Westbrook SG Victor Oladipo PG Kyrie Irving C Domantas Sabonis F Marvin Williams UTIL Malcolm Delaney SF Jerami Grant PF David West,,,
1149,968592375,TopBoy1 (2/2),0,247,PF Anthony Davis C Nikola Jokic SF Khris Middleton PG Eric Bledsoe F Lauri Markkanen G Shabazz Napier UTIL Malcolm Brogdon SG Matthew Dellavedova,,,
1149,968607049,4Trey,0,247,SG Klay Thompson PF Kyle Kuzma SF T.J. Warren PG Eric Bledsoe C Steven Adams G Andrew Wiggins F Carmelo Anthony UTIL Jordan Clarkson,,,
1149,968647065,krazyking210,0,247,G Kyrie Irving C Nikola Jokic SG Khris Middleton PG Kemba Walker SF Otto Porter Jr. PF Lauri Markkanen UTIL George Hill F Joe Harris,,,
1149,968664377,agua27,0,247,PG John Wall SG Bradley Beal C Myles Turner G Eric Bledsoe SF Otto Porter Jr. F Alex Len UTIL Austin Rivers PF Ed Davis,,,
1149,968706489,siriusstern,0,247,SF Kevin Durant C LaMarcus Aldridge G Khris Middleton PG Eric Bledsoe SG Nicolas Batum PF Rudy Gay UTIL Gorgui Dieng F Brandan Wright,,,
1149,968743028,Damien914,0,247,C Karl-Anthony Towns G Bradley Beal UTIL Dwight Howard PG Lou Williams PF Taj Gibson SG Mario Hezonja SF Marvin Williams F Frank Kaminsky,,,
1149,968750924,bward3030,0,247,PF Anthony Davis C Nikola Jokic SF Khris Middleton PG Eric Bledsoe F Lauri Markkanen G Shabazz Napier SG Malcolm Brogdon UTIL Matthew Dellavedova,,,
1149,968761914,Derevko6,0,247,C DeMarcus Cousins SF Kyle Kuzma PF T.J. Warren PG Eric Bledsoe G Jeff Teague SG Caris LeVert F Mason Plumlee UTIL Gorgui Dieng,,,
1149,968770361,DirtyDozen_2,0,247,PG Russell Westbrook SG Victor Oladipo F Jaylen Brown G Jeremy Lamb SF Denzel Valentine UTIL Kelly Oubre Jr. PF Mason Plumlee C Robin Lopez,,,
1166,968127448,buckstratford (14/20),0,246.75,UTIL Nikola Jokic G Lonzo Ball F Brandon Ingram PF Kyle Kuzma C Myles Turner PG Eric Bledsoe SG Shabazz Napier SF Evan Turner,,,
1166,968432796,fogler40 (5/20),0,246.75,C Karl-Anthony Towns PG CJ McCollum UTIL Nikola Jokic SF Kyle Kuzma SG Eric Bledsoe G Shabazz Napier F Josh Jackson PF Brandan Wright,,,
1166,968558901,gonepostal277 (2/2),0,246.75,UTIL Jrue Holiday SG Lou Williams G Kent Bazemore PG Spencer Dinwiddie PF Thaddeus Young SF Andrew Wiggins F Kelly Olynyk C Dirk Nowitzki,,,
1166,968683380,tbatson11 (1/3),0,246.75,C Anthony Davis PF Kyle Kuzma SF T.J. Warren F Andrew Wiggins UTIL Carmelo Anthony PG Austin Rivers G Dennis Smith Jr. SG Jamal Crawford,,,
1166,968692488,tbatson11 (2/3),0,246.75,C Anthony Davis PF Kyle Kuzma SF T.J. Warren F Andrew Wiggins UTIL Carmelo Anthony PG Austin Rivers G Dennis Smith Jr. SG Jamal Crawford,,,
1166,968702015,tbatson11 (3/3),0,246.75,C Anthony Davis PF Kyle Kuzma SF T.J. Warren F Andrew Wiggins UTIL Carmelo Anthony PG Austin Rivers G Dennis Smith Jr. SG Jamal Crawford,,,
1166,968724909,Ruhockey12 (1/3),0,246.75,PG John Wall SF Khris Middleton C Dwight Howard UTIL Jusuf Nurkic PF Kyle Kuzma G Mario Hezonja SG Allen Crabbe F Evan Turner,,,
1166,968725202,taxlaw00 (8/20),0,246.75,G Tyreke Evans SG Bradley Beal C DeAndre Jordan SF Rondae Hollis-Jefferson PF Kelly Olynyk PG Tyler Johnson F Mason Plumlee UTIL George Hill,,,
1166,968746613,Ruhockey12 (3/3),0,246.75,PG John Wall SF Khris Middleton C Dwight Howard UTIL Jusuf Nurkic PF Kyle Kuzma G Mario Hezonja SG Allen Crabbe F Evan Turner,,,
1166,968771156,GLORY2GOD,0,246.75,PG John Wall UTIL Bradley Beal G Khris Middleton SG Eric Bledsoe PF Otto Porter Jr. SF Nicolas Batum F Lance Stephenson C Frank Kaminsky,,,
1176,968278565,hausmauer (1/2),0,246.5,PG Victor Oladipo SG Jimmy Butler SF Carmelo Anthony G Austin Rivers F Julius Randle PF Rudy Gay UTIL Joe Ingles C Greg Monroe,,,
1176,968370472,Sdotbrown24 (13/20),0,246.5,PG Russell Westbrook SG Donovan Mitchell UTIL Kyle Kuzma C Steven Adams SF Carmelo Anthony PF Derrick Favors G Wayne Ellington F Brandan Wright,,,
1176,968477674,dezbryant936 (1/2),0,246.5,PG Victor Oladipo UTIL Paul George SG Jonathon Simmons SF Carmelo Anthony G Kentavious Caldwell-Pope F Justin Holiday PF Lauri Markkanen C Robin Lopez,,,
1176,968686307,KingOgoe,0,246.5,C Nikola Vucevic UTIL Bradley Beal F Kyle Kuzma PG Jamal Murray SF Jaylen Brown SG Austin Rivers G Nicolas Batum PF Ersan Ilyasova,,,
1176,968700882,sd878,0,246.5,UTIL CJ McCollum C Nikola Jokic SG Khris Middleton G Lonzo Ball SF Will Barton PG Tyler Johnson PF Larry Nance Jr. F Joe Johnson,,,
1176,968719624,lakers888,0,246.5,G Russell Westbrook C DeMarcus Cousins PG Eric Bledsoe PF Zach Randolph UTIL John Henson SF Michael Kidd-Gilchrist F Frank Kaminsky SG Jodie Meeks,,,
1176,968755137,emge (7/20),0,246.5,C Karl-Anthony Towns PG John Wall SG Tyreke Evans UTIL Kyle Kuzma F Kelly Olynyk G George Hill SF Chandler Parsons PF Brandan Wright,,,
1183,967766778,Westray (20/20),0,246.25,PF Kevin Durant PG CJ McCollum C Nikola Jokic SF Will Barton SG Tyler Johnson G Shabazz Napier UTIL Andrew Harrison F Brandan Wright,,,
1183,968359392,WeldonWright,0,246.25,PG Kyrie Irving SF Khris Middleton SG Jrue Holiday PF T.J. Warren F Taj Gibson C Domantas Sabonis G Yogi Ferrell UTIL Sam Dekker,,,
1183,968402537,theGreys (2/5),0,246.25,G Jimmy Butler PG Lou Williams F Kyle Kuzma C Nikola Mirotic SF Josh Richardson SG Jamal Murray PF Jordan Bell UTIL Jamal Crawford,,,
1183,968445956,gleeandbrook35,0,246.25,PG Victor Oladipo G Jrue Holiday UTIL Paul George SG Klay Thompson PF Carmelo Anthony SF Otto Porter Jr. C Tyler Zeller F Arron Afflalo,,,
1183,968666816,chrisvoigts,0,246.25,PG Russell Westbrook SG Khris Middleton G Donovan Mitchell C Jusuf Nurkic UTIL Lauri Markkanen SF Trey Lyles PF Marvin Williams F Frank Kaminsky,,,
1183,968704981,coachmaciii (1/2),0,246.25,C DeMarcus Cousins SF Khris Middleton PF Kyle Kuzma SG Eric Bledsoe F Zach Randolph PG Isaiah Canaan G George Hill UTIL Matthew Dellavedova,,,
1183,968717581,pack85 (1/2),0,246.25,UTIL Kyrie Irving PG Lou Williams G Jonathon Simmons F Rondae Hollis-Jefferson C Taj Gibson PF Alex Len SG Austin Rivers SF Omri Casspi,,,
1183,968738766,dzafft13,0,246.25,C Al Horford PF Nikola Mirotic SF Jonathon Simmons PG Eric Bledsoe UTIL Jeff Teague F Rondae Hollis-Jefferson G Austin Rivers SG Tyler Johnson,,,
1183,968759691,Crunch_Bunch (2/3),0,246.25,PF DeMarcus Cousins C Karl-Anthony Towns PG Eric Bledsoe SF Rudy Gay UTIL Shabazz Napier F Bobby Portis G Mario Hezonja SG Bryn Forbes,,,
1183,968762488,mpr3eagle2 (1/7),0,246.25,F DeMarcus Cousins UTIL Karl-Anthony Towns C Nikola Jokic PG Eric Bledsoe SF Wilson Chandler SG Bojan Bogdanovic G Wayne Ellington PF Brandan Wright,,,
1193,968427914,vernsnerdly,0,246,G Kyrie Irving UTIL DeAndre Jordan PF Draymond Green F Kyle Kuzma SG Eric Bledsoe SF Wilson Chandler PG George Hill C John Henson,,,
1193,968599788,HinzeRM09,0,246,SG Bradley Beal C Draymond Green SF Kyle Kuzma PF Nikola Mirotic G Eric Bledsoe F Zach Randolph PG Austin Rivers UTIL Frank Kaminsky,,,
1193,968677910,bigwags,0,246,C Nikola Mirotic F Harrison Barnes UTIL Myles Turner G Eric Bledsoe PG Jeff Teague SG Andrew Wiggins SF Carmelo Anthony PF Otto Porter Jr.,,,
1193,968685620,alisca123,0,246,F DeMarcus Cousins UTIL DeAndre Jordan G Lou Williams PF Kyle Kuzma PG Eric Bledsoe SG Mario Hezonja SF Wayne Ellington C Brandan Wright,,,
1193,968694991,Trail21,0,246,SF Kevin Durant PG Victor Oladipo SG Nicolas Batum F Julius Randle G Marcus Smart UTIL Joe Ingles PF Dirk Nowitzki C Thon Maker,,,
1193,968721600,mwarnabrotha,0,246,PG John Wall SF Khris Middleton C Draymond Green F Andrew Wiggins PF John Collins G Austin Rivers SG Marcus Smart UTIL Michael Kidd-Gilchrist,,,
1193,968732913,steamrollers105 (1/2),0,246,UTIL Al Horford PF Nikola Mirotic SF Harrison Barnes C Myles Turner G Jeff Teague SG Andrew Wiggins F Taj Gibson PG Shabazz Napier,,,
1193,968742269,steamrollers105 (2/2),0,246,UTIL Al Horford PF Nikola Mirotic SF Harrison Barnes C Myles Turner G Jeff Teague SG Andrew Wiggins F Taj Gibson PG Shabazz Napier,,,
1193,968745057,stirzman (1/2),0,246,PG Victor Oladipo C Karl-Anthony Towns PF Kyle Kuzma SF Otto Porter Jr. SG Isaiah Canaan UTIL Greg Monroe F Kelly Oubre Jr. G Allen Crabbe,,,
1193,968749220,stirzman (2/2),0,246,PG Victor Oladipo C Karl-Anthony Towns PF Kyle Kuzma SF Otto Porter Jr. SG Isaiah Canaan UTIL Greg Monroe F Kelly Oubre Jr. G Allen Crabbe,,,
1193,968778400,tarsonic20 (6/20),0,246,C Nikola Vucevic SG Tyreke Evans PG CJ McCollum UTIL Myles Turner G Darren Collison SF Al-Farouq Aminu F Wilson Chandler PF Jordan Mickey,,,
1204,968353361,thecaptainone,0,245.75,G Kyrie Irving PF Draymond Green UTIL Brandon Ingram SF Kyle Kuzma PG Austin Rivers SG Tyler Johnson C Julius Randle F Wilson Chandler,,,
1204,968554434,ChopChamp1222,0,245.75,PF DeMarcus Cousins SG Tyreke Evans F Kyle Kuzma SF Kent Bazemore PG Yogi Ferrell C Mason Plumlee G Malcolm Brogdon UTIL Jordan Bell,,,
1204,968688405,yungmayo,0,245.75,F Kevin Durant C Nikola Jokic UTIL Myles Turner SF Jayson Tatum PF Domantas Sabonis PG Isaiah Canaan SG Lance Stephenson G Frank Mason III,,,
1204,968708890,artiejaw,0,245.75,PG CJ McCollum SF Khris Middleton UTIL Draymond Green G Klay Thompson F Kyle Kuzma SG Eric Bledsoe C John Henson PF Brandan Wright,,,
1204,968709647,codynerr,0,245.75,PG Russell Westbrook C Karl-Anthony Towns G Lou Williams SG Andrew Wiggins PF Jayson Tatum SF Wesley Matthews F Dwight Powell UTIL Timofey Mozgov,,,
1204,968713029,mcou924,0,245.75,UTIL Bradley Beal SF Khris Middleton F Draymond Green PG Jeff Teague PF Taj Gibson C John Collins SG Austin Rivers G George Hill,,,
1204,968755291,andrew_perius,0,245.75,PG Tyreke Evans SG CJ McCollum SF Khris Middleton G Josh Richardson UTIL Jayson Tatum C John Collins F Caris LeVert PF Jonas Jerebko,,,
