Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3303,974156290,youdacao (86/150),0,264.25,PG James Harden SG Jimmy Butler PF Tobias Harris UTIL Robert Covington SF Trevor Ariza F Marcus Smart C Bismack Biyombo G Tyus Jones,,,
3303,974239511,SportyMongoy,0,264.25,PG James Harden C Karl-Anthony Towns SG Eric Gordon UTIL Taj Gibson PF Jayson Tatum SF Trevor Ariza F Reggie Bullock G Tyus Jones,,,
3303,974257052,pianoclub (106/150),0,264.25,G James Harden C Andre Drummond SF Tobias Harris SG Eric Gordon PF Jayson Tatum F Stanley Johnson PG Langston Galloway UTIL Tyus Jones,,,
3303,974257083,pianoclub (137/150),0,264.25,C Joel Embiid PG Kyrie Irving SF Aaron Gordon PF Al Horford G Ish Smith UTIL Malcolm Brogdon F Bismack Biyombo SG Tyus Jones,,,
3303,974284705,cheddabisque (65/150),0,264.25,PG James Harden PF Giannis Antetokounmpo F Tobias Harris G Marcus Smart UTIL Ish Smith SF Reggie Bullock C Zach Collins SG Tyus Jones,,,
3303,974312147,CasBrM (67/110),0,264.25,SF Giannis Antetokounmpo C Joel Embiid UTIL Jimmy Butler PF Jayson Tatum G Marcus Smart F Reggie Bullock SG Jamal Crawford PG Tyus Jones,,,
3303,974326179,ChipotleAddict (41/150),0,264.25,C Andre Drummond F Ben Simmons PG Kyrie Irving SG Andrew Wiggins SF JJ Redick PF Ryan Anderson G Shabazz Napier UTIL Nene Hilario,,,
3303,974379452,mjc08bc (3/3),0,264.25,PG James Harden G Jimmy Butler C Al Horford SG Eric Gordon PF Jayson Tatum SF Courtney Lee F Stanley Johnson UTIL Tyus Jones,,,
3303,974387597,Awesemo (10/150),0,264.25,PG James Harden SG Jimmy Butler PF Tobias Harris UTIL Robert Covington SF Trevor Ariza F Marcus Smart C Bismack Biyombo G Tyus Jones,,,
3303,974429476,Kobe4MVP (76/150),0,264.25,SG James Harden C Andre Drummond F Kawhi Leonard UTIL Eric Gordon SF Jayson Tatum G Ish Smith PF Ed Davis PG Tyus Jones,,,
3303,974466905,anilprao88 (123/150),0,264.25,C Andre Drummond PG Kyrie Irving SG Jimmy Butler PF Tobias Harris SF Andrew Wiggins F Marcus Smart G Langston Galloway UTIL Tyus Jones,,,
3303,974466917,anilprao88 (135/150),0,264.25,C Andre Drummond PG Kyrie Irving SG Jimmy Butler UTIL Robert Covington SF Trevor Ariza F Ryan Anderson PF Bismack Biyombo G Shabazz Napier,,,
3303,974489211,Trevor80,0,264.25,SG James Harden C Karl-Anthony Towns PG Kyrie Irving PF Jayson Tatum SF Kyle Anderson F Richaun Holmes G Shabazz Napier UTIL Tyus Jones,,,
3303,974529134,papagates (31/150),0,264.25,C Karl-Anthony Towns G Khris Middleton PF Al Horford PG CJ McCollum F Jayson Tatum SF Marcus Smart UTIL Courtney Lee SG Reggie Bullock,,,
3303,974529247,papagates (144/150),0,264.25,PF Giannis Antetokounmpo C Andre Drummond SF Jayson Tatum SG Evan Fournier G Marcus Smart F Courtney Lee PG Malcolm Brogdon UTIL Nene Hilario,,,
3303,974540235,leav11it (1/4),0,264.25,SG James Harden C Karl-Anthony Towns PF Tobias Harris UTIL Taj Gibson SF Courtney Lee F Bismack Biyombo G Terry Rozier PG Tyus Jones,,,
3303,974632079,madoublet98 (44/101),0,264.25,PG James Harden SF Khris Middleton PF Tobias Harris SG Eric Gordon F Andrew Wiggins C Ryan Anderson UTIL Malcolm Brogdon G Tyus Jones,,,
3303,974656396,emaz_83 (2/3),0,264.25,F Ben Simmons G Kyrie Irving UTIL Kristaps Porzingis SF Andrew Wiggins PF Jayson Tatum PG Ish Smith C John Henson SG Terry Rozier,,,
3322,974124787,EmileHeskey (6/150),0,264,C Andre Drummond F Ben Simmons G Kyrie Irving SF Jayson Tatum SG Trevor Ariza PG Ish Smith PF Al-Farouq Aminu UTIL Tyus Jones,,,
3322,974145948,jacobp80,0,264,SG James Harden C Al Horford PG CJ McCollum PF Robert Covington UTIL Eric Gordon F JJ Redick SF Reggie Bullock G Tyus Jones,,,
3322,974185976,aschersimon,0,264,PF Aaron Gordon SG Khris Middleton C Al Horford PG Eric Bledsoe SF Jayson Tatum F JJ Redick UTIL Marcus Smart G Ish Smith,,,
3322,974201244,Hawk0044,0,264,PF Giannis Antetokounmpo SG Jimmy Butler PG Elfrid Payton C Pau Gasol SF Tobias Harris F Reggie Bullock UTIL Nene Hilario G Tyus Jones,,,
3322,974284671,cheddabisque (31/150),0,264,PG James Harden C Kristaps Porzingis G Jimmy Butler F Al Horford UTIL Ish Smith SF Reggie Bullock PF Zach Collins SG Tyus Jones,,,
3322,974307024,notarious31,0,264,PF Giannis Antetokounmpo UTIL LaMarcus Aldridge F Al Horford G Elfrid Payton SG Marcus Smart C Bismack Biyombo SF Stanley Johnson PG Tyus Jones,,,
3322,974366886,suidmach (10/21),0,264,G James Harden PF Giannis Antetokounmpo SF Jayson Tatum F JJ Redick PG Ish Smith C Ryan Anderson SG Jamal Crawford UTIL Tyus Jones,,,
3322,974445789,mikemc (1/4),0,264,SG James Harden SF Giannis Antetokounmpo PF Jayson Tatum F JJ Redick PG Ish Smith C Ryan Anderson UTIL Jamal Crawford G Tyus Jones,,,
3322,974445790,mikemc (2/4),0,264,SG James Harden SF Giannis Antetokounmpo PF Jayson Tatum PG Ish Smith C Ryan Anderson F Courtney Lee UTIL Stanley Johnson G Tyus Jones,,,
3322,974452750,mikemc (3/4),0,264,SG James Harden SF Giannis Antetokounmpo PF Jayson Tatum F JJ Redick PG Ish Smith C Ryan Anderson UTIL Jamal Crawford G Tyus Jones,,,
3322,974452751,mikemc (4/4),0,264,SG James Harden SF Giannis Antetokounmpo PF Jayson Tatum PG Ish Smith C Ryan Anderson F Courtney Lee UTIL Stanley Johnson G Tyus Jones,,,
3322,974470297,whyalwaysme92,0,264,C Andre Drummond PG Ben Simmons SF Khris Middleton SG CJ McCollum F Andrew Wiggins PF Richaun Holmes UTIL Shabazz Napier G Tyus Jones,,,
3322,974517467,retblatt216 (1/3),0,264,PG James Harden SG Jimmy Butler SF Tobias Harris PF Taj Gibson F Trevor Ariza G Ish Smith C Ryan Anderson UTIL Tyus Jones,,,
3322,974525020,balletta777 (4/19),0,264,C Karl-Anthony Towns UTIL Al Horford SG CJ McCollum F Tobias Harris G Eric Gordon PF Taj Gibson SF Jayson Tatum PG Tyus Jones,,,
3322,974618673,Droop111,0,264,PG James Harden G Kyrie Irving C Al Horford SG Eric Gordon SF Jayson Tatum F Trevor Ariza PF Maurice Harkless UTIL Tyus Jones,,,
3322,974632096,madoublet98 (61/101),0,264,SG James Harden SF Khris Middleton PF Tobias Harris C Taj Gibson F Andrew Wiggins PG Ish Smith UTIL Malcolm Brogdon G Tyus Jones,,,
3322,974646806,bellaedward4eva (85/150),0,264,F Giannis Antetokounmpo C Andre Drummond G Eric Bledsoe SG Andrew Wiggins PF Jayson Tatum SF Reggie Bullock UTIL Zach Collins PG Tyus Jones,,,
3339,974134804,GreyPoupon (4/30),0,263.75,G James Harden C Karl-Anthony Towns UTIL Kyrie Irving PG Ish Smith SF Al-Farouq Aminu PF Bismack Biyombo F Evan Turner SG Tyus Jones,,,
3339,974226009,RTR_Hope (1/3),0,263.75,PG James Harden SG Jimmy Butler C Enes Kanter SF JJ Redick G Ish Smith UTIL Ryan Anderson PF Bismack Biyombo F Reggie Bullock,,,
3339,974257059,pianoclub (113/150),0,263.75,SG James Harden C Andre Drummond PG Kyrie Irving F Trevor Ariza UTIL Malcolm Brogdon SF Stanley Johnson PF Ed Davis G Tyus Jones,,,
3339,974284695,cheddabisque (55/150),0,263.75,SG James Harden C Kristaps Porzingis F Al Horford G Elfrid Payton PG Ish Smith PF P.J. Tucker SF Evan Turner UTIL Tyus Jones,,,
3339,974284701,cheddabisque (61/150),0,263.75,SF Giannis Antetokounmpo C Andre Drummond PF Al Horford SG Trevor Ariza F Marcus Smart G Ish Smith UTIL Nene Hilario PG Tyus Jones,,,
3339,974300116,darcmaniluk (31/150),0,263.75,SG James Harden C Karl-Anthony Towns PG Kyrie Irving SF Trevor Ariza F Ryan Anderson PF Bismack Biyombo UTIL Doug McDermott G Tyus Jones,,,
3339,974300212,darcmaniluk (127/150),0,263.75,SG James Harden C Karl-Anthony Towns SF Tobias Harris F Kawhi Leonard PG Ish Smith PF Bismack Biyombo UTIL Shabazz Napier G Tyus Jones,,,
3339,974332263,jakegizzle,0,263.75,G James Harden C Karl-Anthony Towns SF Tobias Harris F Kawhi Leonard PG Ish Smith PF Bismack Biyombo SG Shabazz Napier UTIL Tyus Jones,,,
3339,974405064,atrain622 (2/5),0,263.75,UTIL James Harden C Karl-Anthony Towns SF Tobias Harris F Kawhi Leonard PG Ish Smith PF Bismack Biyombo G Shabazz Napier SG Tyus Jones,,,
3339,974416531,marconda (1/12),0,263.75,SG James Harden C Karl-Anthony Towns G Eric Gordon SF Jayson Tatum F Trevor Ariza PF Ryan Anderson UTIL John Henson PG Tyus Jones,,,
3339,974465985,gn1ghtmoon (3/15),0,263.75,SG James Harden C Karl-Anthony Towns SF Tobias Harris F Kawhi Leonard PG Ish Smith PF Bismack Biyombo UTIL Shabazz Napier G Tyus Jones,,,
3339,974466926,anilprao88 (144/150),0,263.75,G James Harden C Karl-Anthony Towns PF Tobias Harris F Andrew Wiggins SF Trevor Ariza PG Ish Smith SG Jamal Crawford UTIL Tyus Jones,,,
3339,974468090,brentwvu (14/27),0,263.75,UTIL Andre Drummond PF Kristaps Porzingis C Al Horford SF Jonathon Simmons F Dario Saric G Eric Gordon PG Langston Galloway SG Tyus Jones,,,
3339,974473593,camjer8787 (3/3),0,263.75,C Joel Embiid PG Kyrie Irving UTIL Eric Bledsoe G Elfrid Payton SF Robert Covington PF Jayson Tatum F Gorgui Dieng SG Tyus Jones,,,
3339,974493931,stlcardinals84 (11/18),0,263.75,C Andre Drummond PF Kristaps Porzingis F Al Horford G Elfrid Payton SF Tobias Harris PG Ish Smith SG Langston Galloway UTIL Tyus Jones,,,
3339,974529141,papagates (38/150),0,263.75,PF Kristaps Porzingis G Jimmy Butler C Al Horford UTIL Eric Bledsoe SG Eric Gordon F Jayson Tatum SF Marcus Smart PG Langston Galloway,,,
3339,974618862,rmakis22 (3/3),0,263.75,SG James Harden C Karl-Anthony Towns PF Tobias Harris SF Kawhi Leonard UTIL Ish Smith F Bismack Biyombo G Shabazz Napier PG Tyus Jones,,,
3339,974632082,madoublet98 (47/101),0,263.75,G James Harden SG Jimmy Butler F Khris Middleton SF Trevor Ariza PG Ish Smith PF Ryan Anderson C John Henson UTIL Tyus Jones,,,
3339,974636527,brentwvu (26/27),0,263.75,PF Giannis Antetokounmpo SG Jimmy Butler PG CJ McCollum G Elfrid Payton SF Jayson Tatum F Al-Farouq Aminu C Nene Hilario UTIL Tyus Jones,,,
3339,974648232,JayChris (9/10),0,263.75,SF Giannis Antetokounmpo UTIL Jimmy Butler F Khris Middleton SG Eric Gordon G Ish Smith C John Henson PF Bismack Biyombo PG Tyus Jones,,,
3339,974699872,jeter88 (1/2),0,263.75,PF Giannis Antetokounmpo G Kyrie Irving PG CJ McCollum C Jusuf Nurkic F Trevor Ariza SF Marcus Smart SG Langston Galloway UTIL Tyus Jones,,,
3360,974145670,yournamee (1/2),0,263.5,G James Harden C Karl-Anthony Towns SF Tobias Harris F Trevor Ariza PG Ish Smith UTIL Al-Farouq Aminu PF Bismack Biyombo SG Tyus Jones,,,
3360,974156234,youdacao (30/150),0,263.5,G James Harden SG Jimmy Butler C Al Horford F Jayson Tatum SF Trevor Ariza PG Ish Smith PF P.J. Tucker UTIL Tyus Jones,,,
3360,974156269,youdacao (65/150),0,263.5,G James Harden PF Giannis Antetokounmpo SF Evan Fournier F Marcus Smart PG Ish Smith C Ryan Anderson SG Langston Galloway UTIL Tyus Jones,,,
3360,974171408,JL003 (19/20),0,263.5,G James Harden C Karl-Anthony Towns PF Tobias Harris SF Trevor Ariza PG Ish Smith F Al-Farouq Aminu UTIL Bismack Biyombo SG Tyus Jones,,,
3360,974240032,tonypec44 (3/6),0,263.5,UTIL James Harden C Karl-Anthony Towns G Jimmy Butler F Jayson Tatum PF Ryan Anderson SG Terry Rozier SF Evan Turner PG Tyus Jones,,,
3360,974268556,rsbathla (112/150),0,263.5,UTIL James Harden C Karl-Anthony Towns SF Tobias Harris SG Trevor Ariza PG Ish Smith F Al-Farouq Aminu PF Bismack Biyombo G Tyus Jones,,,
3360,974300197,darcmaniluk (112/150),0,263.5,G James Harden C Karl-Anthony Towns PF Robert Covington SG Eric Gordon F Andrew Wiggins PG Ish Smith SF Stanley Johnson UTIL Tyus Jones,,,
3360,974465992,gn1ghtmoon (10/15),0,263.5,SG James Harden C Karl-Anthony Towns SF Tobias Harris G Trevor Ariza PG Ish Smith F Al-Farouq Aminu PF Bismack Biyombo UTIL Tyus Jones,,,
3360,974472881,tebowtothecfl (2/2),0,263.5,SG James Harden C Andre Drummond UTIL Karl-Anthony Towns G Ish Smith PF Ryan Anderson F Evan Turner PG Tyus Jones SF Lance Thomas,,,
3360,974478957,Mister_B,0,263.5,PF Giannis Antetokounmpo F Al Horford UTIL CJ McCollum SF Robert Covington SG Eric Gordon PG Ish Smith C Bismack Biyombo G Tyus Jones,,,
3360,974493757,radthad,0,263.5,G James Harden SG Jimmy Butler SF Khris Middleton PF Enes Kanter PG Ish Smith C Bismack Biyombo F Ed Davis UTIL Tyus Jones,,,
3360,974623336,markabnaslt (4/5),0,263.5,UTIL James Harden SG Jimmy Butler F Al Horford SF Robert Covington PF Jayson Tatum C Bismack Biyombo PG T.J. McConnell G Tyus Jones,,,
3360,974638736,ace12379 (2/2),0,263.5,C Joel Embiid PG Ben Simmons UTIL Khris Middleton SF Robert Covington F Marcus Smart G Ish Smith PF Bismack Biyombo SG Tyus Jones,,,
3360,974647084,Deener23 (5/12),0,263.5,UTIL James Harden C Karl-Anthony Towns G Jimmy Butler F Jayson Tatum PF Ryan Anderson PG Terry Rozier SF Evan Turner SG Tyus Jones,,,
3360,974684659,BigT44 (1/3),0,263.5,G James Harden C Karl-Anthony Towns PF Tobias Harris SF Trevor Ariza PG Ish Smith F Al-Farouq Aminu UTIL Bismack Biyombo SG Tyus Jones,,,
3375,974155592,BosnianBlood (2/2),0,263.25,SG James Harden PG Kyrie Irving F Al Horford G Ish Smith PF Ryan Anderson SF Al-Farouq Aminu C Bismack Biyombo UTIL Terry Rozier,,,
3375,974156244,youdacao (40/150),0,263.25,G James Harden C Karl-Anthony Towns SF Tobias Harris SG Eric Gordon F Jayson Tatum PF Bismack Biyombo PG Langston Galloway UTIL Tyus Jones,,,
3375,974233495,Jazzraz (1/4),0,263.25,G James Harden C Andre Drummond F Kawhi Leonard SF Andrew Wiggins PG Ish Smith PF Ryan Anderson UTIL Terry Rozier SG Tyus Jones,,,
3375,974257070,pianoclub (124/150),0,263.25,UTIL James Harden C Karl-Anthony Towns PF Kristaps Porzingis SG Eric Gordon SF P.J. Tucker G Terry Rozier F Ed Davis PG Tyus Jones,,,
3375,974284743,cheddabisque (103/150),0,263.25,PF Giannis Antetokounmpo PG Kyrie Irving UTIL Elfrid Payton F Tobias Harris G Ish Smith SF Al-Farouq Aminu C Bismack Biyombo SG Tyus Jones,,,
3375,974300095,darcmaniluk (10/150),0,263.25,PG James Harden C Andre Drummond F Kawhi Leonard SG Eric Gordon SF Evan Fournier PF Bismack Biyombo UTIL Nene Hilario G Tyus Jones,,,
3375,974312170,CasBrM (90/110),0,263.25,UTIL James Harden C Karl-Anthony Towns PF Al Horford SF JJ Redick G Ish Smith F Courtney Lee PG Tony Parker SG Tyus Jones,,,
3375,974326159,ChipotleAddict (21/150),0,263.25,SG James Harden C Karl-Anthony Towns PG Kyrie Irving F Trevor Ariza PF Al-Farouq Aminu UTIL Shabazz Napier SF Reggie Bullock G Tyus Jones,,,
3375,974326234,ChipotleAddict (96/150),0,263.25,PG James Harden UTIL Ben Simmons SF Tobias Harris F Taj Gibson SG Marcus Smart PF Ryan Anderson C Nene Hilario G Frank Ntilikina,,,
3375,974350183,nomoreiloveyous (6/25),0,263.25,UTIL James Harden PG Kyrie Irving C Al Horford PF Jayson Tatum SF Marcus Smart G Ish Smith F Reggie Bullock SG Langston Galloway,,,
3375,974387685,Awesemo (98/150),0,263.25,SG James Harden C Al Horford UTIL CJ McCollum F Robert Covington SF Jayson Tatum PG Ish Smith PF Al-Farouq Aminu G Tyus Jones,,,
3375,974387690,Awesemo (103/150),0,263.25,PG James Harden PF Al Horford C Jusuf Nurkic F Robert Covington SG Evan Fournier SF Trevor Ariza G Marcus Smart UTIL Tyus Jones,,,
3375,974466865,anilprao88 (83/150),0,263.25,F Giannis Antetokounmpo G Jimmy Butler PF Tobias Harris SG Eric Gordon SF Andrew Wiggins PG Ish Smith C Ryan Anderson UTIL Tyus Jones,,,
3375,974466888,anilprao88 (106/150),0,263.25,SG James Harden PG Kyrie Irving PF Tobias Harris F Robert Covington SF Andrew Wiggins C Ryan Anderson UTIL Shabazz Napier G Tyus Jones,,,
3375,974486242,threeleos8 (1/2),0,263.25,SF Giannis Antetokounmpo UTIL Jimmy Butler F Khris Middleton PG Eric Bledsoe G Ish Smith PF Bismack Biyombo C Zach Collins SG Tyus Jones,,,
3375,974529226,papagates (123/150),0,263.25,PF Giannis Antetokounmpo C Kristaps Porzingis G CJ McCollum SG Eric Gordon UTIL Jayson Tatum F Marcus Smart SF Reggie Bullock PG Langston Galloway,,,
3375,974646834,bellaedward4eva (113/150),0,263.25,F Giannis Antetokounmpo PF Al Horford G Elfrid Payton C Pau Gasol SF Trevor Ariza UTIL Ish Smith SG Malcolm Brogdon PG Tyus Jones,,,
3375,974646844,bellaedward4eva (123/150),0,263.25,SF Giannis Antetokounmpo C Andre Drummond PF Al Horford F Dario Saric UTIL Ish Smith SG Shabazz Napier G Jamal Crawford PG Shane Larkin,,,
3393,974124857,EmileHeskey (76/150),0,263,G James Harden C Andre Drummond F Al Horford SG Evan Fournier SF Courtney Lee PF Bismack Biyombo PG Langston Galloway UTIL Tyus Jones,,,
3393,974124916,EmileHeskey (135/150),0,263,C Andre Drummond PG Ben Simmons PF Al Horford UTIL CJ McCollum SF Jayson Tatum SG Trevor Ariza F Ed Davis G Tyus Jones,,,
3393,974156322,youdacao (118/150),0,263,PF Giannis Antetokounmpo G Kyrie Irving SF Khris Middleton SG Eric Gordon F Jayson Tatum PG Ish Smith C Nene Hilario UTIL Tyus Jones,,,
3393,974167617,rikkidee (38/75),0,263,SG James Harden UTIL CJ McCollum PF Tobias Harris F Kawhi Leonard SF Evan Fournier PG Ish Smith C Ryan Anderson G Tyus Jones,,,
3393,974195395,whodat4life35 (1/2),0,263,SF Ben Simmons C LaMarcus Aldridge SG Jimmy Butler PF Al Horford UTIL Jayson Tatum PG Ish Smith F Courtney Lee G Tyus Jones,,,
3393,974300146,darcmaniluk (61/150),0,263,PF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton SF Evan Fournier SG Trevor Ariza UTIL John Henson F Reggie Bullock G Tyus Jones,,,
3393,974312149,CasBrM (69/110),0,263,G James Harden SG Jimmy Butler C Al Horford PF Jayson Tatum F JJ Redick PG Ish Smith SF Al-Farouq Aminu UTIL Tyus Jones,,,
3393,974326256,ChipotleAddict (118/150),0,263,SG James Harden G Ben Simmons PG CJ McCollum F Taj Gibson C Ryan Anderson PF Bismack Biyombo SF Reggie Bullock UTIL Ed Davis,,,
3393,974326270,ChipotleAddict (132/150),0,263,SG Jimmy Butler F Aaron Gordon PG CJ McCollum SF Tobias Harris PF Dario Saric G Evan Fournier C Ryan Anderson UTIL Al-Farouq Aminu,,,
3393,974326275,ChipotleAddict (137/150),0,263,C Andre Drummond G Ben Simmons PG CJ McCollum F Taj Gibson SF Evan Fournier PF Ryan Anderson SG Malcolm Brogdon UTIL Nene Hilario,,,
3393,974329159,Lee1005 (2/2),0,263,C Andre Drummond G Kyrie Irving F Enes Kanter SG Eric Gordon PF Jayson Tatum PG Ish Smith SF Al-Farouq Aminu UTIL Terry Rozier,,,
3393,974345986,yihaw (1/5),0,263,C Andre Drummond UTIL Kyrie Irving SG CJ McCollum SF Jonathon Simmons PF Kawhi Leonard PG Ish Smith F Ryan Anderson G Tyus Jones,,,
3393,974402285,lafonzo52,0,263,G James Harden SG Jimmy Butler PF Aaron Gordon F Enes Kanter PG Ish Smith C Bismack Biyombo SF Maurice Harkless UTIL Tyus Jones,,,
3393,974488688,Cwaisnor,0,263,C Joel Embiid PG Kyrie Irving SG Jimmy Butler PF Al Horford F Marcus Smart G Ish Smith SF Manu Ginobili UTIL Tyus Jones,,,
3393,974578258,bglezerman (8/12),0,263,PG James Harden C Karl-Anthony Towns SG Eric Gordon SF Trevor Ariza F Marcus Smart G Ish Smith PF Al-Farouq Aminu UTIL Jamal Crawford,,,
3393,974632060,madoublet98 (25/101),0,263,SG James Harden F Ben Simmons UTIL CJ McCollum C Dario Saric PF Ryan Anderson SF Al-Farouq Aminu PG Langston Galloway G Tyus Jones,,,
3393,974699135,wildwoody,0,263,C Andre Drummond SG Jimmy Butler F Pau Gasol UTIL Jonathon Simmons SF Kawhi Leonard PF Jayson Tatum PG Ish Smith G Tyus Jones,,,
3410,974156226,youdacao (22/150),0,262.75,G James Harden C Karl-Anthony Towns SF Khris Middleton F Marcus Smart PG Ish Smith PF Ryan Anderson SG Langston Galloway UTIL Tyus Jones,,,
3410,974156345,youdacao (141/150),0,262.75,UTIL Joel Embiid C Karl-Anthony Towns SF Tobias Harris SG Eric Gordon F Jayson Tatum G Evan Fournier PF P.J. Tucker PG Tyus Jones,,,
3410,974166963,Seb14 (1/2),0,262.75,UTIL Giannis Antetokounmpo C Enes Kanter PG Elfrid Payton PF Dario Saric SG Trevor Ariza SF Courtney Lee F Bismack Biyombo G Shabazz Napier,,,
3410,974169065,shawnzhan (31/150),0,262.75,C Joel Embiid SG Jimmy Butler SF Khris Middleton PF Al Horford F Jayson Tatum PG Ish Smith G Jarrett Jack UTIL Tyus Jones,,,
3410,974169156,shawnzhan (122/150),0,262.75,G Kyrie Irving C Kristaps Porzingis SG Jimmy Butler SF Tobias Harris F Robert Covington PF Jayson Tatum PG Ish Smith UTIL Tyus Jones,,,
3410,974176238,Ball-Busted,0,262.75,C Joel Embiid F Kristaps Porzingis SG Jimmy Butler UTIL Eric Bledsoe G Courtney Lee PF Bismack Biyombo PG Jarrett Jack SF Tony Snell,,,
3410,974188536,cjack51 (2/3),0,262.75,G James Harden C Karl-Anthony Towns PF Aaron Gordon SF Jayson Tatum F Ryan Anderson PG Terry Rozier UTIL Reggie Bullock SG Tyus Jones,,,
3410,974256949,pianoclub (3/150),0,262.75,G James Harden C Andre Drummond UTIL Kawhi Leonard PF Jayson Tatum F Evan Fournier SF Marcus Smart SG Jamal Crawford PG Tyus Jones,,,
3410,974284659,cheddabisque (19/150),0,262.75,SF Giannis Antetokounmpo UTIL Andre Drummond PF Kristaps Porzingis G Eric Gordon PG Ish Smith C Nene Hilario F Zach Collins SG Tyus Jones,,,
3410,974312115,CasBrM (35/110),0,262.75,C Karl-Anthony Towns SG Jimmy Butler PG Elfrid Payton PF Tobias Harris UTIL Eric Gordon F Trevor Ariza SF Marcus Smart G Jamal Crawford,,,
3410,974334112,RexGrossman (2/150),0,262.75,UTIL James Harden SG Jimmy Butler PF Al Horford SF Robert Covington PG Ish Smith F Courtney Lee C Bismack Biyombo G Tyus Jones,,,
3410,974334133,RexGrossman (23/150),0,262.75,UTIL James Harden SG Jimmy Butler PF Al Horford SF Robert Covington PG Ish Smith F Courtney Lee C Bismack Biyombo G Tyus Jones,,,
3410,974334154,RexGrossman (44/150),0,262.75,UTIL James Harden SG Jimmy Butler PF Al Horford SF Robert Covington PG Ish Smith F Courtney Lee C Bismack Biyombo G Tyus Jones,,,
