Contest_Date,Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
2017-12-06,Marcus Morris,,O,SF/PF,4700,BOS,DAL,1,105.0,22.0,16.0,98,106,-8%,10,11,11,26,26,25,23.3,24.4,19.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Kelly Olynyk,4.0,,PF/C,4700,MIA,@SAS,2,95.0,20.0,16.0,97,100,0%,9,8,6,29,24,20,22.5,20.6,11.4,29.8,28.0,25.5,5.4,32.7,28.5,6.1
2017-12-06,De'Aaron Fox,5.0,,PG,4600,SAC,@CLE,3,99.0,24.0,11.0,100,108,5%,9,9,11,24,25,26,19.2,22.5,15.8,29.2,26.5,22.7,4.9,28.8,10.3,2.2
2017-12-06,John Henson,5.0,,C,4600,MIL,DET,1,104.0,14.0,14.0,99,104,1%,5,6,6,25,26,24,21.1,21.7,11.5,31.9,28.0,25.0,5.4,24.2,21.0,4.6
2017-12-06,Danny Green,4.0,,SG/SF,4600,SAS,MIA,1,103.0,17.0,12.0,99,105,2%,8,7,10,31,31,30,22.9,24.3,14.9,33.7,30.0,21.4,4.7,30.0,29.8,6.5
2017-12-06,J.J. Barea,7.0,,PG/SG,4500,DAL,@BOS,1,97.0,28.0,19.0,98,99,-11%,11,10,10,22,21,22,29.1,25.2,17.5,32.9,21.5,22.9,5.1,25.1,23.8,5.3
2017-12-06,Josh Richardson,1.0,,SG/SF,4500,MIA,@SAS,2,95.0,16.0,7.0,97,100,-4%,13,11,10,33,32,33,22.4,20.9,12.1,29.8,32.5,20.0,4.4,31.2,25.0,5.6
2017-12-06,Wilson Chandler,7.0,,SF/PF,4500,DEN,@NOR,1,108.0,14.0,10.0,102,107,12%,8,8,8,25,28,30,21.1,19.6,10.8,28.4,30.5,22.9,5.1,24.1,16.5,3.7
2017-12-06,Jerian Grant,1.0,,PG/SG,4400,CHI,@IND,1,98.0,19.0,15.0,101,106,-3%,9,9,8,20,23,25,22.3,21.8,12.0,31.6,19.0,16.2,3.7,13.9,9.5,2.2
2017-12-06,Lance Stephenson,3.0,,SG/SF,4400,IND,CHI,1,108.0,19.0,12.0,98,110,2%,9,9,7,24,27,22,25.6,19.2,10.5,27.8,24.0,21.5,4.9,14.5,12.0,2.7
2017-12-06,Shaun Livingston,1.0,,PG/SG,4400,GSW,@CHA,1,110.0,15.0,11.0,101,104,-1%,2,4,5,13,14,16,9.1,11.8,6.1,17.5,19.5,14.4,3.3,15.6,7.3,1.7
2017-12-06,Dirk Nowitzki,1.0,,PF/C,4400,DAL,@BOS,1,97.0,19.0,16.0,98,99,0%,6,8,9,23,24,25,24.8,23.0,15.4,30.5,24.5,22.8,5.2,27.8,26.5,6.0
2017-12-06,Wesley Johnson,2.0,,SG/SF,4300,LAC,MIN,2,103.0,13.0,11.0,98,108,-3%,9,8,6,31,33,26,15.9,17.9,8.9,26.9,31.5,20.3,4.7,31.7,21.8,5.1
2017-12-06,Marco Belinelli,1.0,,SG,4200,ATL,@ORL,1,105.0,20.0,16.0,103,108,8%,8,9,10,22,24,26,22.4,22.3,14.0,30.7,23.0,18.6,4.4,28.4,21.8,5.2
2017-12-06,E'Twaun Moore,15.0,,SG/SF,4200,NOR,DEN,1,114.0,15.0,13.0,100,107,-2%,13,11,10,36,33,31,24.4,21.3,13.1,29.4,32.0,24.1,5.7,38.6,22.8,5.4
2017-12-06,Michael Kidd-Gilchrist,7.0,,SF,4200,CHA,GSW,1,106.0,14.0,13.0,104,102,5%,10,10,8,31,29,27,20.3,19.2,10.8,27.6,29.5,22.6,5.4,25.2,11.8,2.8
2017-12-06,Michael Beasley,,,SF/PF,4200,NYK,MEM,1,100.0,27.0,12.0,97,104,-21%,15,13,7,21,22,15,22.5,13.8,3.8,23.8,13.5,13.0,3.1,17.5,24.0,5.7
2017-12-06,Wesley Matthews,5.0,,SG/SF,4200,DAL,@BOS,1,97.0,16.0,10.0,98,99,-12%,9,9,10,35,35,35,19.1,23.0,12.6,33.5,34.5,22.2,5.3,30.4,11.3,2.7
2017-12-06,Patty Mills,1.0,,PG,4100,SAS,MIA,1,103.0,18.0,12.0,99,105,-9%,7,7,9,23,25,26,21.1,19.8,11.9,27.6,25.0,19.2,4.7,27.1,26.3,6.4
2017-12-06,Ish Smith,1.0,,PG,4100,DET,@MIL,1,100.0,24.0,17.0,98,106,-8%,6,8,8,21,21,20,19.9,18.9,12.9,24.9,19.5,17.5,4.3,15.9,4.0,1.0
2017-12-06,Jeff Green,4.0,,SF/PF,4100,CLE,SAC,1,111.0,19.0,17.0,97,110,1%,8,8,8,25,25,21,24.1,18.7,9.1,28.3,24.0,20.3,5.0,24.1,24.8,6.0
2017-12-06,Seth Curry,,O,PG/SG,4100,DAL,@BOS,1,97.0,,,98,99,-12%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Kyle O'Quinn,0.0,,PF/C,4100,NYK,MEM,1,100.0,19.0,18.0,97,104,-3%,6,7,5,12,18,16,25.4,19.5,8.6,30.3,14.5,16.5,4.0,16.6,7.3,1.8
2017-12-06,Andre Iguodala,10.0,,SG/SF,4100,GSW,@CHA,1,110.0,11.0,12.0,101,104,2%,4,5,5,30,27,26,21.4,17.6,12.9,22.2,27.0,20.5,5.0,29.7,29.0,7.1
2017-12-06,Garrett Temple,4.0,,PG/SG,4000,SAC,@CLE,3,99.0,16.0,10.0,100,108,1%,10,8,8,35,31,26,22.9,17.5,10.3,24.6,30.0,20.5,5.1,19.1,12.5,3.1
2017-12-06,Darius Miller,8.0,,SF,4000,NOR,DEN,1,114.0,13.0,12.0,100,107,-3%,8,7,5,34,29,19,17.1,12.9,4.1,21.6,33.0,22.4,5.6,27.3,16.0,4.0
2017-12-06,J.R. Smith,2.0,,SG/SF,4000,CLE,SAC,1,111.0,13.0,8.0,97,110,-5%,6,7,8,30,33,31,20.4,17.7,10.1,25.3,33.0,19.6,4.9,33.6,18.8,4.7
2017-12-06,Bam Adebayo,,,PF/C,4000,MIA,@SAS,2,95.0,13.0,17.0,97,100,0%,4,5,3,19,19,15,17.0,12.6,2.2,23.0,21.0,17.2,4.3,17.8,14.8,3.7
2017-12-06,Jarrett Jack,1.0,,PG,4000,NYK,MEM,1,100.0,15.0,10.0,97,104,1%,7,7,6,22,24,26,19.1,19.1,11.6,26.5,27.5,19.6,4.9,27.1,33.0,8.3
2017-12-06,Terry Rozier,3.0,,PG/SG,4000,BOS,DAL,1,105.0,18.0,14.0,98,106,3%,6,6,9,22,21,24,13.9,20.6,11.1,30.2,24.0,19.9,5.0,27.8,25.3,6.3
2017-12-06,Frank Kaminsky,6.0,,PF/C,3900,CHA,GSW,1,106.0,20.0,13.0,104,102,1%,11,10,10,20,24,25,22.1,20.8,12.4,29.1,21.0,18.1,4.6,5.8,1.3,0.3
2017-12-06,David Nwaba,1.0,,PG/SG,3900,CHI,@IND,1,98.0,14.0,15.0,101,106,-3%,5,6,5,19,25,21,22.0,18.3,8.9,27.6,18.5,13.5,3.5,22.3,17.8,4.6
2017-12-06,Tyler Johnson,2.0,,PG/SG,3900,MIA,@SAS,2,95.0,17.0,10.0,97,100,-7%,9,8,9,24,26,27,19.3,19.5,11.7,27.3,24.5,18.0,4.6,30.4,35.8,9.2
2017-12-06,Justise Winslow,1.0,,SF/PF,3900,MIA,@SAS,2,95.0,15.0,11.0,97,100,-4%,7,7,6,27,22,23,18.1,18.3,11.7,25.0,21.5,15.0,3.8,21.7,14.0,3.6
2017-12-06,Malik Monk,1.0,,PG/SG,3900,CHA,GSW,1,106.0,22.0,9.0,104,102,-4%,8,4,8,18,13,19,8.8,14.2,4.0,24.3,0.0,0.0,0.0,4.7,-0.5,-0.1
2017-12-06,George Hill,1.0,,PG/SG,3900,SAC,@CLE,3,99.0,16.0,12.0,100,108,5%,5,6,7,22,24,26,15.7,18.1,9.8,26.4,23.5,18.9,4.8,30.1,27.3,7.0
2017-12-06,Dillon Brooks,1.0,,SG/SF,3900,MEM,@NYK,1,98.0,14.0,8.0,99,106,5%,5,5,7,28,27,29,11.6,17.2,9.1,25.4,29.0,18.0,4.6,18.3,8.8,2.3
2017-12-06,Luke Babbitt,,,SF/PF,3800,ATL,@ORL,1,105.0,15.0,13.0,103,108,12%,6,6,6,19,18,19,13.6,14.2,4.9,23.4,20.5,14.3,3.8,13.4,6.0,1.6
2017-12-06,DeAndre' Bembry,3.0,,SG/SF,3800,ATL,@ORL,1,105.0,21.0,6.0,103,108,12%,12,8,6,24,22,16,16.9,12.7,4.0,21.4,23.0,18.9,5.0,27.1,20.3,5.3
2017-12-06,Dwight Powell,2.0,,PF/C,3800,DAL,@BOS,1,97.0,15.0,16.0,98,99,0%,6,6,5,22,20,18,24.4,16.8,9.8,23.9,20.5,17.5,4.6,13.5,10.3,2.7
2017-12-06,Gorgui Dieng,2.0,,PF/C,3800,MIN,@LAC,1,108.0,18.0,17.0,99,108,-1%,6,7,5,20,23,17,21.9,15.7,6.8,24.6,19.5,16.8,4.4,20.5,15.0,3.9
2017-12-06,James Ennis III,,,SG/SF,3800,MEM,@NYK,1,98.0,11.0,11.0,99,106,5%,6,5,5,23,23,27,13.2,15.7,7.5,23.8,21.0,12.6,3.3,20.5,14.5,3.8
2017-12-06,Chandler Parsons,1.0,P,SF/PF,3800,MEM,@NYK,1,98.0,17.0,16.0,99,106,5%,9,8,6,17,22,20,16.7,16.7,9.7,23.7,23.0,18.0,4.7,21.9,19.3,5.1
2017-12-06,Bogdan Bogdanovic,3.0,,SG/SF,3800,SAC,@CLE,3,99.0,20.0,13.0,100,108,1%,10,7,8,29,25,24,19.6,18.1,12.3,23.9,26.5,19.4,5.1,17.7,18.5,4.9
2017-12-06,Tony Snell,1.0,,SG/SF,3800,MIL,DET,1,104.0,10.0,11.0,99,104,-11%,8,6,6,35,33,33,14.4,17.4,11.8,22.9,31.5,15.8,4.2,20.3,5.0,1.3
2017-12-06,Montrezl Harrell,,,PF/C,3800,LAC,MIN,2,103.0,18.0,23.0,98,108,-7%,5,4,3,19,17,11,14.7,11.1,4.8,17.4,11.0,10.2,2.7,13.3,12.5,3.3
2017-12-06,D.J. Augustin,1.0,,PG/SG,3800,ORL,ATL,1,111.0,18.0,16.0,100,108,5%,4,6,5,16,18,20,16.9,17.4,8.3,26.5,17.5,14.0,3.7,21.8,12.8,3.4
2017-12-06,Tristan Thompson,,O,PF/C,3800,CLE,SAC,1,111.0,9.0,10.0,97,110,4%,1,2,3,17,21,22,11.9,13.8,8.6,18.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Glenn Robinson III,,O,SG/SF,3800,IND,CHI,1,108.0,,,98,110,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Emmanuel Mudiay,2.0,,PG,3800,DEN,@NOR,1,108.0,24.0,12.0,102,107,5%,7,7,9,15,16,22,14.3,19.2,9.0,29.4,18.0,16.1,4.2,26.8,26.5,7.0
2017-12-06,Milos Teodosic,,O,PG/SG,3800,LAC,MIN,2,103.0,,,98,108,1%,6,6,6,16,16,16,13.1,13.1,5.9,20.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Frank Mason III,3.0,,PG/SG,3700,SAC,@CLE,3,99.0,23.0,14.0,100,108,5%,6,7,6,20,20,18,16.9,14.8,7.4,22.1,22.0,19.5,5.3,19.2,26.0,7.0
2017-12-06,Wayne Ellington,,,SG/SF,3700,MIA,@SAS,2,95.0,16.0,14.0,97,100,-7%,10,8,7,22,25,20,18.4,14.7,4.9,24.4,22.5,14.6,3.9,18.8,10.3,2.8
2017-12-06,Stanley Johnson,1.0,,SG/SF,3700,DET,@MIL,1,100.0,13.0,8.0,98,106,-4%,9,8,8,33,29,30,17.7,17.4,9.6,25.2,30.5,18.3,4.9,34.3,20.3,5.5
2017-12-06,Manu Ginobili,1.0,,SG/SF,3700,SAS,MIA,1,103.0,21.0,10.0,99,105,2%,9,7,7,26,22,21,15.9,16.5,8.6,24.4,20.0,16.2,4.4,25.3,17.3,4.7
2017-12-06,Jae Crowder,1.0,,SF/PF,3700,CLE,SAC,1,111.0,15.0,9.0,97,110,8%,6,6,7,22,23,26,11.2,15.7,7.8,23.6,23.0,16.2,4.4,23.9,8.0,2.2
2017-12-06,Michael Carter-Williams,1.0,,PG,3700,CHA,GSW,1,106.0,19.0,10.0,104,102,-1%,6,7,5,21,22,18,19.4,15.7,7.3,24.1,13.5,11.7,3.2,15.4,9.3,2.5
2017-12-06,Devin Harris,1.0,,PG/SG,3700,DAL,@BOS,1,97.0,21.0,16.0,98,99,-11%,7,7,7,22,22,19,22.0,17.0,10.0,24.0,21.5,17.4,4.7,18.8,10.5,2.8
2017-12-06,Terrence Ross,,O,SG/SF,3700,ORL,ATL,1,111.0,16.0,10.0,100,108,-7%,7,7,8,28,27,27,19.4,19.1,10.7,27.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Juancho Hernangomez,,,SF/PF,3700,DEN,@NOR,1,108.0,12.0,10.0,102,107,3%,4,4,4,18,21,15,12.3,9.8,2.0,17.5,18.0,13.7,3.7,3.6,6.3,1.7
2017-12-06,Yogi Ferrell,1.0,,PG/SG,3700,DAL,@BOS,1,97.0,15.0,10.0,98,99,-11%,10,7,8,23,23,28,14.7,17.4,10.1,24.6,21.5,13.0,3.5,34.2,23.8,6.4
2017-12-06,Derrick Rose,0.0,O,PG,3700,CLE,SAC,1,111.0,25.0,12.0,97,110,2%,11,13,12,23,27,27,19.5,19.8,15.2,24.3,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Marvin Williams,3.0,,SF/PF,3700,CHA,GSW,1,106.0,13.0,14.0,104,102,1%,6,6,7,28,25,26,20.3,19.5,11.7,27.2,24.0,17.8,4.8,29.1,14.3,3.9
2017-12-06,Tony Parker,3.0,,PG,3700,SAS,MIA,1,103.0,,,99,105,-9%,6,6,6,18,17,17,15.2,15.2,12.0,18.4,18.5,14.8,4.0,19.9,28.8,7.8
2017-12-06,Thon Maker,,,PF/C,3700,MIL,DET,1,104.0,13.0,9.0,99,104,1%,3,5,4,18,21,19,14.4,12.9,7.2,18.6,18.5,13.0,3.5,23.3,1.8,0.5
2017-12-06,Nick Young,,,SG,3700,GSW,@CHA,1,110.0,18.0,14.0,101,104,2%,4,4,5,15,12,13,8.0,10.6,1.6,19.6,13.5,10.6,2.9,20.0,14.3,3.9
2017-12-06,Patrick McCaw,,O,PG/SF,3700,GSW,@CHA,1,110.0,12.0,12.0,101,104,2%,2,4,3,12,17,13,16.1,8.4,-0.6,17.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Tyus Jones,1.0,,PG/SG,3700,MIN,@LAC,1,108.0,12.0,13.0,99,108,0%,3,5,3,14,24,18,19.1,13.1,1.9,24.2,14.0,10.6,2.9,10.7,7.0,1.9
2017-12-06,Trey Lyles,1.0,,SF/PF,3700,DEN,@NOR,1,108.0,18.0,18.0,102,107,3%,7,6,4,23,20,12,18.4,10.9,2.2,19.7,19.0,15.9,4.3,27.1,35.3,9.5
2017-12-06,David West,2.0,,PF/C,3600,GSW,@CHA,1,110.0,21.0,26.0,101,104,3%,5,4,4,13,13,12,16.9,16.1,10.1,22.1,13.5,15.0,4.2,19.9,20.3,5.6
2017-12-06,Kyle Korver,3.0,,SG/SF,3600,CLE,SAC,1,111.0,16.0,15.0,97,110,-5%,8,7,8,28,25,23,16.7,17.9,10.2,25.6,24.5,17.5,4.9,25.9,23.3,6.5
2017-12-06,Dante Cunningham,1.0,,SF/PF,3600,NOR,DEN,1,114.0,10.0,8.0,100,107,-3%,8,5,5,23,19,24,16.9,13.7,7.0,20.4,24.5,16.2,4.5,28.7,20.0,5.6
2017-12-06,Aron Baynes,4.0,,C,3600,BOS,DAL,1,105.0,16.0,14.0,98,106,0%,6,4,5,16,17,18,14.1,15.3,7.8,22.9,23.5,20.5,5.7,10.1,10.3,2.9
2017-12-06,Miles Plumlee,,,C,3600,ATL,@ORL,1,105.0,,,103,108,2%,4,2,2,21,14,14,8.7,8.7,-1.8,19.2,19.5,13.4,3.7,12.7,13.0,3.6
2017-12-06,Daniel Theis,,,PF/C,3600,BOS,DAL,1,105.0,16.0,15.0,98,106,-8%,5,4,3,10,13,12,15.1,11.8,4.3,19.4,19.5,18.7,5.2,17.4,28.3,7.9
2017-12-06,Guillermo Hernangomez,,,PF/C,3600,NYK,MEM,1,100.0,24.0,17.0,97,104,-3%,8,6,4,13,16,11,20.9,12.3,3.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Malcolm Delaney,1.0,,PG/SG,3600,ATL,@ORL,1,105.0,15.0,8.0,103,108,9%,3,4,5,10,18,20,8.3,12.3,6.2,18.3,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Damyean Dotson,3.0,,SG,3600,NYK,MEM,1,100.0,,,97,104,-6%,6,4,3,26,14,9,7.4,5.9,-1.9,13.6,14.5,9.1,2.5,5.3,2.5,0.7
2017-12-06,Cody Zeller,1.0,,C,3600,CHA,GSW,1,106.0,15.0,16.0,104,102,4%,5,4,5,25,23,20,16.9,17.7,12.4,23.0,18.0,15.2,4.2,15.5,21.0,5.8
2017-12-06,Dejounte Murray,1.0,,PG,3500,SAS,MIA,1,103.0,21.0,13.0,99,105,-9%,8,4,6,24,14,20,12.2,18.0,5.6,30.4,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-06,Mike Muscala,,O,C,3500,ATL,@ORL,1,105.0,13.0,11.0,103,108,2%,4,6,6,20,24,22,18.6,16.3,7.6,25.1,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Jonathan Isaac,,D,SF/PF,3500,ORL,ATL,1,111.0,14.0,12.0,100,108,9%,5,7,5,19,22,20,16.3,16.2,11.1,21.3,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Ben McLemore,,,SG/SF,3500,MEM,@NYK,1,98.0,18.0,8.0,99,106,3%,4,7,7,22,23,20,16.5,12.9,7.1,18.7,19.0,12.3,3.5,8.0,1.5,0.4
2017-12-06,DeAndre Liggins,,,PG/SF,3500,MIL,DET,1,104.0,9.0,5.0,99,104,-11%,2,2,3,13,16,16,6.0,7.5,1.9,13.1,17.0,9.3,2.7,23.8,12.5,3.6
2017-12-06,Shabazz Muhammad,,,SG/SF,3500,MIN,@LAC,1,108.0,17.0,9.0,99,108,12%,1,2,4,4,7,11,5.8,7.3,1.6,12.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Iman Shumpert,,O,PG/SG,3500,CLE,SAC,1,111.0,13.0,7.0,97,110,-5%,1,4,4,9,22,21,11.4,12.2,1.9,22.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Bryn Forbes,,,PG/SG,3500,SAS,MIA,1,103.0,17.0,10.0,99,105,2%,6,7,6,23,20,16,10.7,9.8,2.1,17.4,19.0,11.3,3.2,27.8,25.8,7.4
2017-12-06,Nemanja Bjelica,,O,SF/PF,3500,MIN,@LAC,1,108.0,16.0,18.0,99,108,6%,4,5,5,12,15,15,12.5,13.5,6.9,20.1,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Paul Zipser,,,SG/SF,3500,CHI,@IND,1,98.0,17.0,4.0,101,106,-9%,9,7,6,19,15,18,12.6,11.3,4.5,18.1,13.5,8.5,2.4,16.7,14.3,4.1
2017-12-06,Doug McDermott,1.0,,SF/PF,3500,NYK,MEM,1,100.0,14.0,11.0,97,104,-21%,8,5,7,30,25,24,12.7,14.3,8.8,19.9,27.5,16.0,4.6,21.4,14.8,4.2
2017-12-06,Frank Ntilikina,1.0,,PG/SG,3500,NYK,MEM,1,100.0,20.0,6.0,97,104,1%,10,8,6,22,19,20,11.0,14.9,6.9,22.8,20.0,15.0,4.3,20.9,18.0,5.1
2017-12-06,Cory Joseph,2.0,,PG,3500,IND,CHI,1,108.0,15.0,12.0,98,110,8%,9,6,7,22,25,24,15.8,18.3,10.0,26.5,23.5,17.7,5.1,31.4,21.3,6.1
2017-12-06,Andrew Harrison,1.0,,PG/SG,3500,MEM,@NYK,1,98.0,18.0,11.0,99,106,3%,4,5,5,18,18,16,17.1,11.9,6.2,17.6,0.0,0.0,0.0,28.9,18.3,5.2
2017-12-06,Jamal Crawford,2.0,,SG,3500,MIN,@LAC,1,108.0,25.0,14.0,99,108,12%,11,10,8,19,20,18,14.1,15.0,7.3,22.8,18.0,14.8,4.2,16.8,19.3,5.5
2017-12-06,Channing Frye,,,PF/C,3400,CLE,SAC,1,111.0,13.0,13.0,97,110,8%,4,4,4,19,18,13,11.2,9.7,2.5,16.8,16.0,13.7,4.0,17.9,13.3,3.9
2017-12-06,Omri Casspi,,,SF/PF,3400,GSW,@CHA,1,110.0,15.0,16.0,101,104,2%,4,5,4,18,22,15,15.4,13.9,5.5,22.2,18.5,14.4,4.2,16.8,13.3,3.9
2017-12-06,Al Jefferson,1.0,,PF/C,3400,IND,CHI,1,108.0,,,98,110,-1%,8,7,6,17,15,15,18.8,18.4,10.3,26.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Brandon Paul,,,SG,3400,SAS,MIA,1,103.0,14.0,10.0,99,105,2%,4,2,3,17,10,12,6.7,7.8,-1.6,17.2,0.0,0.0,0.0,6.2,3.5,1.0
2017-12-06,Sam Dekker,,,SF/PF,3400,LAC,MIN,2,103.0,18.0,8.0,98,108,-3%,7,6,4,15,15,11,10.0,7.5,2.5,12.4,13.5,9.9,2.9,6.1,3.3,1.0
2017-12-06,Jameer Nelson,1.0,,PG/SG,3400,NOR,DEN,1,114.0,13.0,11.0,100,107,7%,4,3,5,20,21,25,14.0,17.5,10.0,24.9,20.0,15.2,4.5,22.0,19.3,5.7
2017-12-06,Arron Afflalo,,,SG/SF,3400,ORL,ATL,1,111.0,10.0,3.0,100,108,-7%,5,3,2,18,16,12,4.5,5.4,-0.7,11.5,18.0,10.1,3.0,12.9,6.5,1.9
2017-12-06,Jarell Martin,,,PF/C,3400,MEM,@NYK,1,98.0,14.0,7.0,99,106,-10%,5,4,5,17,16,19,8.5,12.0,5.4,18.7,12.5,8.7,2.6,12.8,13.0,3.8
2017-12-06,Anthony Tolliver,,,SF/PF,3400,DET,@MIL,1,100.0,14.0,13.0,98,106,-13%,3,4,5,19,19,18,10.6,13.4,7.4,19.5,18.0,12.5,3.7,20.1,7.0,2.1
2017-12-06,Skal Labissiere,,O,PF/C,3400,SAC,@CLE,3,99.0,22.0,14.0,100,108,1%,4,6,7,10,14,17,12.9,15.4,7.7,23.2,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Jordan Bell,11.0,,PF/C,3300,GSW,@CHA,1,110.0,14.0,23.0,101,104,3%,3,4,3,13,12,10,14.8,11.8,3.0,20.5,24.5,26.1,7.9,20.4,18.3,5.5
2017-12-06,Kosta Koufos,1.0,,C,3300,SAC,@CLE,3,99.0,12.0,14.0,100,108,1%,3,3,4,11,14,19,7.2,15.3,6.4,24.2,17.0,13.2,4.0,16.1,15.8,4.8
2017-12-06,Joakim Noah,,,C,3300,NYK,MEM,1,100.0,,,97,104,-3%,2,2,2,6,6,6,9.6,9.6,3.4,15.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Mario Hezonja,,,PG/SF,3300,ORL,ATL,1,111.0,15.0,8.0,100,108,-7%,3,2,3,11,8,10,4.2,6.7,0.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Zaza Pachulia,2.0,,C,3300,GSW,@CHA,1,110.0,16.0,16.0,101,104,-4%,4,5,4,16,16,15,20.4,15.2,9.2,21.1,15.5,15.8,4.8,4.5,3.3,1.0
2017-12-06,Brandan Wright,,O,PF/C,3300,MEM,@NYK,1,98.0,14.0,20.0,99,106,-10%,3,4,4,7,13,14,11.3,13.2,4.1,22.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Justin Jackson,,O,SG/SF,3300,SAC,@CLE,3,99.0,17.0,7.0,100,108,3%,4,8,7,8,19,19,8.9,10.2,4.3,16.2,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Isaiah Taylor,1.0,,PG,3300,ATL,@ORL,1,105.0,19.0,12.0,103,108,9%,9,6,5,19,18,17,12.6,13.1,5.5,20.7,17.5,13.3,4.0,15.1,9.8,3.0
2017-12-06,Bismack Biyombo,,,PF/C,3300,ORL,ATL,1,111.0,13.0,10.0,100,108,3%,2,3,3,15,14,16,10.8,12.5,6.9,18.1,17.0,14.3,4.3,13.3,9.0,2.7
2017-12-06,Dwayne Bacon,,,SG/SF,3300,CHA,GSW,1,106.0,12.0,5.0,104,102,5%,1,2,5,8,10,19,4.5,10.9,3.3,18.5,0.0,0.0,0.0,6.4,3.8,1.2
2017-12-06,Tyler Cavanaugh,1.0,,PF,3300,ATL,@ORL,1,105.0,13.0,14.0,103,108,2%,5,4,3,22,14,11,10.6,8.6,0.6,16.7,19.5,15.4,4.7,29.7,25.5,7.7
2017-12-06,Luke Kennard,,,SG,3300,DET,@MIL,1,100.0,18.0,11.0,98,106,-3%,5,6,6,14,18,17,12.9,12.0,4.2,19.8,18.5,12.7,3.8,17.8,9.0,2.7
2017-12-06,Shane Larkin,,,PG,3200,BOS,DAL,1,105.0,17.0,5.0,98,106,3%,0,2,3,5,7,10,3.0,5.8,-0.7,12.3,0.0,0.0,0.0,15.0,22.0,6.9
2017-12-06,Mirza Teletovic,0.0,O,SF/PF,3200,MIL,DET,1,104.0,17.0,14.0,99,104,1%,7,6,6,14,16,16,15.3,13.2,5.8,20.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Sindarius Thornwell,,,SG,3200,LAC,MIN,2,103.0,13.0,7.0,98,108,8%,4,3,4,15,15,16,6.3,8.2,2.4,14.1,13.5,8.0,2.5,15.9,8.5,2.7
2017-12-06,Semi Ojeleye,,,SG/SF,3200,BOS,DAL,1,105.0,9.0,6.0,98,106,-8%,2,2,3,14,14,14,7.9,6.3,1.4,11.2,19.5,11.0,3.4,24.9,3.8,1.2
2017-12-06,Matthew Dellavedova,,D,PG/SG,3200,MIL,DET,1,104.0,17.0,8.0,99,104,-3%,7,5,5,14,16,20,13.3,13.0,8.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Lance Thomas,0.0,,SF/PF,3200,NYK,MEM,1,100.0,14.0,7.0,97,104,-21%,9,4,4,19,15,15,9.9,8.4,3.2,13.7,24.0,13.6,4.3,31.9,14.0,4.4
2017-12-06,Maxi Kleber,,,PF,3200,DAL,@BOS,1,97.0,12.0,12.0,98,99,0%,3,5,4,21,20,15,15.5,9.7,3.0,16.4,20.0,13.1,4.1,28.5,32.8,10.2
2017-12-06,Ante Zizic,,,PF/C,3200,CLE,SAC,1,111.0,,,97,110,8%,1,1,1,3,3,4,1.7,3.4,-0.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,Deyonta Davis,,,PF/C,3200,MEM,@NYK,1,98.0,,,99,106,-6%,5,3,3,12,14,12,11.2,10.9,3.7,18.1,13.5,11.2,3.5,12.2,1.3,0.4
2017-12-06,Ian Clark,1.0,,PG/SG,3200,NOR,DEN,1,114.0,17.0,6.0,100,107,-2%,2,2,5,5,6,14,2.8,9.0,2.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0
