Contest_Date,Contest_Name,Player,Roster.Position,FPTS,X.Drafted
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Pau Gasol,PF,19.0,3.65%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Enes Kanter,C,44.0,3.65%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dion Waiters,G,27.25,3.51%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Aaron Gordon,SF,78.75,3.48%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Elfrid Payton,PG,43.25,3.42%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],T.J. Warren,SF,11.0,3.25%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Goran Dragic,UTIL,13.0,3.18%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Evan Fournier,F,23.75,3.13%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Lonzo Ball,G,36.5,3.11%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Karl-Anthony Towns,C,27.0,3.08%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Trevor Ariza,G,24.0,3.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tomas Satoransky,PG,26.5,2.97%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ben Simmons,SF,66.0,2.91%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kevin Durant,SF,47.75,2.85%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Taj Gibson,PF,31.0,2.79%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kyle O'Quinn,C,19.75,2.49%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Greg Monroe,C,32.75,2.42%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ryan Anderson,PF,34.25,2.40%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jarrett Jack,PG,17.75,2.35%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Marcin Gortat,C,12.0,2.34%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kyle Kuzma,UTIL,0.0,2.33%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Thaddeus Young,SF,30.5,2.15%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Andrew Wiggins,PF,48.0,1.96%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tyler Ulis,PG,23.0,1.96%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],James Johnson,PF,17.5,1.96%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],E'Twaun Moore,F,11.0,1.86%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Joe Harris,SG,19.5,1.86%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Brook Lopez,UTIL,11.75,1.83%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],P.J. Tucker,F,6.0,1.81%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Victor Oladipo,PG,43.75,1.81%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Andre Iguodala,SF,16.0,1.75%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Darren Collison,PG,21.5,1.72%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Michael Kidd-Gilchrist,F,14.75,1.71%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tim Frazier,PG,10.75,1.70%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Zaza Pachulia,UTIL,23.0,1.64%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Cory Joseph,UTIL,5.5,1.58%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Nick Young,UTIL,11.5,1.51%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mike James,PG,22.0,1.43%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Markieff Morris,F,9.5,1.38%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Sean Kilpatrick,G,9.25,1.37%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Isaiah Whitehead,G,9.25,1.32%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Luc Richard Mbah a Moute,SF,10.5,1.31%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jonas Valanciunas,UTIL,20.25,1.26%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dwight Powell,F,30.75,1.22%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Terrence Ross,F,13.25,1.13%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Patrick McCaw,SF,3.0,1.12%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Marreese Speights,C,0.0,1.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Josh Richardson,SF,26.25,0.97%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Andre Roberson,SG,24.75,0.96%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],DeMar DeRozan,SF,43.5,0.95%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Wayne Ellington,SG,8.75,0.95%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Malik Monk,UTIL,21.0,0.94%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tyson Chandler,C,0.0,0.88%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Marquese Chriss,PF,23.0,0.86%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tyler Johnson,G,24.25,0.86%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Patty Mills,G,26.25,0.85%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dillon Brooks,SF,13.0,0.76%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Andrew Harrison,G,24.0,0.75%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jordan Bell,C,15.5,0.70%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Omri Casspi,F,0.0,0.69%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Timothé Luwawu-Cabarrot,SF,8.25,0.68%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Darius Miller,SF,17.0,0.60%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Justise Winslow,UTIL,16.75,0.60%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Raymond Felton,UTIL,12.5,0.57%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Michael Beasley,UTIL,14.75,0.57%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Shaun Livingston,G,7.25,0.56%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Josh Jackson,G,35.25,0.55%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Doug McDermott,UTIL,17.5,0.51%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],OG Anunoby,PF,5.25,0.51%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jameer Nelson,G,16.75,0.48%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jerami Grant,SF,19.25,0.45%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tyler Zeller,C,26.25,0.41%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Salah Mejri,C,2.5,0.40%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Cody Zeller,C,12.0,0.40%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Al Jefferson,PF,0.0,0.38%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Manu Ginobili,F,10.25,0.38%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],David West,C,0.0,0.37%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tony Parker,G,19.5,0.36%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Devin Harris,SG,21.5,0.32%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mike Scott,PF,2.75,0.29%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Fred VanVleet,UTIL,23.75,0.28%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jerryd Bayless,G,20.75,0.28%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Langston Galloway,UTIL,18.5,0.28%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Amir Johnson,UTIL,12.5,0.26%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jamal Crawford,UTIL,17.25,0.26%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Hassan Whiteside,C,0.0,0.26%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],D.J. Augustin,UTIL,19.75,0.26%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Anthony Tolliver,SF,16.25,0.25%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Bismack Biyombo,F,15.0,0.24%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Frank Kaminsky,PF,30.75,0.24%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Quincy Acy,F,13.75,0.23%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Gorgui Dieng,F,41.5,0.22%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dragan Bender,C,10.5,0.21%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Yogi Ferrell,SG,17.75,0.17%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Henry Ellenson,UTIL,8.0,0.16%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Guillermo Hernangómez,F,22.5,0.16%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],James Ennis III,F,25.75,0.16%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tony Allen,UTIL,13.25,0.15%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Rudy Gay,SF,20.25,0.15%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jeff Teague,PG,0.0,0.14%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kevon Looney,UTIL,11.0,0.13%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ramon Sessions,PG,18.0,0.13%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Corey Brewer,G,3.5,0.13%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Reggie Bullock,SF,0.75,0.12%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ben McLemore,UTIL,17.75,0.11%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tarik Black,F,0.0,0.11%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Maxi Kleber,PF,27.25,0.10%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dejounte Murray,UTIL,3.0,0.10%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jared Dudley,UTIL,12.5,0.10%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jakob Poeltl,C,10.0,0.09%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Richaun Holmes,F,0.0,0.09%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Luke Kennard,UTIL,27.5,0.09%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jodie Meeks,G,31.0,0.08%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Troy Daniels,UTIL,3.0,0.08%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Frank Ntilikina,PG,0.0,0.08%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],JaVale McGee,UTIL,0.0,0.07%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Eric Moreland,UTIL,19.5,0.07%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Timofey Mozgov,UTIL,0.0,0.06%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dante Cunningham,F,10.5,0.06%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Deyonta Davis,F,4.5,0.05%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Boban Marjanovic,C,4.75,0.05%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Nene Hilario,UTIL,9.5,0.05%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jarrett Allen,F,15.5,0.05%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Josh Hart,G,9.25,0.04%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Shelvin Mack,UTIL,0.0,0.04%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Treveon Graham,UTIL,0.0,0.04%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dwayne Bacon,SF,1.25,0.04%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Patrick Patterson,C,0.0,0.04%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jahlil Okafor,UTIL,0.0,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Matt Costello,F,0.0,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Joakim Noah,C,0.0,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Álex Abrines,SF,0.0,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ron Baker,SG,12.5,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Derrick Jones Jr.,F,0.0,0.03%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Allen Crabbe,UTIL,0.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Nerlens Noel,C,0.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Aaron Brooks,G,7.75,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jordan Mickey,F,4.5,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Arron Afflalo,F,2.75,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mario Chalmers,G,0.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mario Hezonja,SF,4.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Chandler Parsons,SF,0.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ian Mahinmi,C,15.5,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Brandon Paul,G,0.0,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],TJ Leaf,PF,1.25,0.02%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ian Clark,SG,3.5,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Lance Thomas,UTIL,16.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Andrew Bogut,C,6.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Malcolm Miller,F,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Quinn Cook,G,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kemba Walker,PG,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],John Wall,PG,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Rondae Hollis-Jefferson,F,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Bryn Forbes,PG,10.75,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Davis Bertans,F,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Shabazz Muhammad,G,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],C.J. Miles,F,11.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Johnny O'Bryant III,F,4.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Joffrey Lauvergne,C,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Julyan Stone,G,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Joe Young,G,4.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],A.J. Hammons,UTIL,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Josh McRoberts,C,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Udonis Haslem,F,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Nick Collison,C,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Marcus Paige,PG,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Damyean Dotson,SG,5.5,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Luol Deng,UTIL,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Chris Boucher,PF,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Tyler Ennis,G,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Lucas Nogueira,C,6.75,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Josh Huestis,SF,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jason Smith,UTIL,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],D'Angelo Russell,UTIL,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Brandan Wright,C,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Davon Reed,SF,0.0,0.01%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Brandon Knight,SG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Alec Peters,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Luis Montero,SF,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Thomas Bryant,F,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dwight Buycks,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Terrance Ferguson,UTIL,2.5,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Alfonzo McKinnie,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Wes Iwundu,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jon Leuer,C,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Bobby Brown,PG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Cole Aldrich,C,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Vince Hunter,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Lorenzo Brown,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Alex Caruso,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],James Michael McAdoo,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kyle Singler,F,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Kawhi Leonard,SF,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mike Conley,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Markelle Fultz,PG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Briante Weber,G,4.5,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jeff Withey,C,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Mangok Mathiang,C,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ivica Zubac,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Ivan Rabb,PF,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Dakari Johnson,C,3.25,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Wayne Selden Jr.,SG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Adreian Payne,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jeremy Lin,PG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Edmond Sumner,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Okaro White,PF,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Chinanu Onuaku,UTIL,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Antonius Cleveland,G,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Matt Williams,SG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Nik Stauskas,PG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Glenn Robinson III,SG,0.0,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Chris McCullough,C,12.5,0.00%
20171129,$0.25entry_NBA $10K Quarter Jukebox [Just $0.25!],Jarell Martin,PF,9.5,0.00%
20171129,$1.00entry_NBA $7.5K And-One (Night),Harrison Barnes,SF,39.5,63.65%
20171129,$1.00entry_NBA $7.5K And-One (Night),LaMarcus Aldridge,PF,53.0,60.45%
20171129,$1.00entry_NBA $7.5K And-One (Night),Tyreke Evans,SF,32.75,44.60%
20171129,$1.00entry_NBA $7.5K And-One (Night),Klay Thompson,SG,28.75,39.64%
20171129,$1.00entry_NBA $7.5K And-One (Night),Draymond Green,UTIL,50.25,38.70%
20171129,$1.00entry_NBA $7.5K And-One (Night),Spencer Dinwiddie,PG,34.25,36.55%
20171129,$1.00entry_NBA $7.5K And-One (Night),Kyle Anderson,PG,25.5,35.95%
20171129,$1.00entry_NBA $7.5K And-One (Night),Marc Gasol,UTIL,27.0,33.94%
20171129,$1.00entry_NBA $7.5K And-One (Night),Dennis Smith Jr.,PG,16.0,32.51%
20171129,$1.00entry_NBA $7.5K And-One (Night),Stephen Curry,UTIL,43.75,30.29%
20171129,$1.00entry_NBA $7.5K And-One (Night),Kentavious Caldwell-Pope,G,31.75,28.53%
20171129,$1.00entry_NBA $7.5K And-One (Night),Dirk Nowitzki,PF,21.25,22.89%
20171129,$1.00entry_NBA $7.5K And-One (Night),Pau Gasol,F,19.0,22.86%
20171129,$1.00entry_NBA $7.5K And-One (Night),Brandon Ingram,SF,50.25,22.52%
20171129,$1.00entry_NBA $7.5K And-One (Night),Wesley Matthews,SF,15.25,22.52%
20171129,$1.00entry_NBA $7.5K And-One (Night),Trevor Booker,F,31.5,21.13%
20171129,$1.00entry_NBA $7.5K And-One (Night),J.J. Barea,UTIL,21.25,20.42%
20171129,$1.00entry_NBA $7.5K And-One (Night),DeMarre Carroll,SF,33.25,20.09%
20171129,$1.00entry_NBA $7.5K And-One (Night),Lonzo Ball,PG,36.5,19.17%
20171129,$1.00entry_NBA $7.5K And-One (Night),Larry Nance Jr.,UTIL,22.5,17.95%
20171129,$1.00entry_NBA $7.5K And-One (Night),Kevin Durant,F,47.75,17.54%
20171129,$1.00entry_NBA $7.5K And-One (Night),Jordan Clarkson,G,41.0,14.51%
20171129,$1.00entry_NBA $7.5K And-One (Night),Caris LeVert,SF,31.0,14.19%
20171129,$1.00entry_NBA $7.5K And-One (Night),Julius Randle,C,29.5,13.48%
20171129,$1.00entry_NBA $7.5K And-One (Night),Danny Green,G,17.0,12.59%
20171129,$1.00entry_NBA $7.5K And-One (Night),Kyle Kuzma,F,0.0,11.71%
