Contest_Date,player,salary,team,pos,opp,ceil,floor,fpts
2017-12-29,Dennis Schroder,7200,ATL,PG,TOR,50.8955,23.4045,37.15
2017-12-29,Taurean Prince,5500,ATL,SG/SF,TOR,46.2147,6.0053,26.11
2017-12-29,Kent Bazemore,5900,ATL,SG/SF,TOR,41.6328,13.1472,27.39
2017-12-29,Tomas Satoransky ,3700,WAS,PG/SG,HOU,15.0336,5.8464,10.44
2017-12-29,Ian Mahinmi,3300,WAS,C,HOU,19.533,3.447,11.49
2017-12-29,Kelly Oubre,4600,WAS,SG/SF,HOU,27.4176,10.6624,19.04
2017-12-29,Markieff Morris,4800,WAS,SF/PF,HOU,32.8062,12.1338,22.47
2017-12-29,Jodie Meeks,3100,WAS,SG,HOU,17.368,3.432,10.4
2017-12-29,Jarrett Allen,3400,BKN,PF/C,MIA,20.951999999999998,8.148,14.55
2017-12-29,Quincy Acy,3300,BKN,PF/C,MIA,25.311,3.2889999999999997,14.3
2017-12-29,Ian Clark,3000,NOP,PG/SG,DAL,17.3814,2.2586,9.82
2017-12-29,Darius Miller,3200,NOP,SF,DAL,16.2,6.3,11.25
2017-12-29,Rajon Rondo,6100,NOP,PG,DAL,48.16,12.04,30.1
2017-12-29,Giannis Antetokounmpo,10700,MIL,SF/PF,OKC,65.4476,34.4724,49.96
2017-12-29,Dante Cunningham,3200,NOP,SF/PF,DAL,21.2314,4.3486,12.79
2017-12-29,Jameer Nelson,3300,NOP,PG/SG,DAL,18.0492,5.0908,11.57
2017-12-29,Anthony Davis,10800,NOP,PF/C,DAL,69.3015,28.9985,49.15
2017-12-29,DeMarcus Cousins,11100,NOP,PF/C,DAL,77.2629,30.7971,54.03
2017-12-29,Jrue Holiday,7300,NOP,PG/SG,DAL,51.4457,16.6943,34.07
2017-12-29,E'Twaun Moore,4900,NOP,SG/SF,DAL,31.6923,10.8477,21.27
2017-12-29,Khris Middleton,7300,MIL,SG/SF,OKC,54.9475,15.9525,35.45
2017-12-29,Malcolm Brogdon,4900,MIL,PG/SG,OKC,32.2687,10.4713,21.37
2017-12-29,DeAndre Liggins,3000,MIL,SG/SF,OKC,5.2746,0.6854,2.98
2017-12-29,Jason Terry,3000,MIL,PG/SG,OKC,5.7448,1.1352,3.44
2017-12-29,Sterling Brown,3000,MIL,SG,OKC,1.8719999999999999,0.728,1.3
2017-12-29,Russell Westbrook,11500,OKC,PG,MIL,73.4556,45.9844,59.72
2017-12-29,Thon Maker,3000,MIL,PF/C,OKC,21.5586,2.8014,12.18
2017-12-29,Matthew Dellavedova,3200,MIL,PG/SG,OKC,12.855,4.285,8.57
2017-12-29,Eric Bledsoe,7000,MIL,PG/SG,OKC,52.896,16.704,34.8
2017-12-29,Tony Snell,3700,MIL,SG/SF,OKC,22.8417,7.8183,15.33
2017-12-29,John Henson,4600,MIL,C,OKC,37.06,6.54,21.8
2017-12-29,Devin Harris,3600,DAL,PG/SG,NOP,23.9311,4.7289,14.33
2017-12-29,Salah Mejri,3000,DAL,C,NOP,22.7445,2.9555,12.85
2017-12-29,Goran Dragic,6400,MIA,PG,BKN,45.9888,18.3312,32.16
2017-12-29,Tyler Johnson,6000,MIA,PG/SG,BKN,43.9708,15.4492,29.71
2017-12-29,Kelly Olynyk,6300,MIA,PF/C,BKN,51.2298,13.2102,32.22
2017-12-29,Wayne Ellington,4700,MIA,SG/SF,BKN,39.4515,8.3685,23.91
2017-12-29,Josh Richardson,7100,MIA,SG/SF,BKN,48.6881,11.0519,29.87
2017-12-29,Hassan Whiteside,6800,MIA,C,BKN,47.428000000000004,19.372,33.4
2017-12-29,Joe Harris,3700,BKN,SG/SF,MIA,27.9057,5.5143,16.71
2017-12-29,Tyler Zeller,3400,BKN,C,MIA,28.0899,3.6501,15.87
2017-12-29,Nik Stauskas,3700,BKN,PG/SG,MIA,13.9209,5.0191,9.47
2017-12-29,Bam Adebayo,4300,MIA,PF/C,BKN,30.1536,11.7264,20.94
2017-12-29,Jordan Mickey,3900,MIA,PF/C,BKN,21.1088,5.6112,13.36
2017-12-29,Dirk Nowitzki,5200,DAL,PF/C,NOP,39.8772,10.2828,25.08
2017-12-29,J.J. Barea,4900,DAL,PG/SG,NOP,37.872,14.728,26.3
2017-12-29,Dwight Powell,3300,DAL,PF/C,NOP,27.888,5.312,16.6
2017-12-29,Maxi Kleber,3900,DAL,PF,NOP,23.0112,8.9488,15.98
2017-12-29,Dennis Smith Jr.,4900,DAL,PG/SG,NOP,37.8432,14.7168,26.28
2017-12-29,Yogi Ferrell,4600,DAL,PG/SG,NOP,29.4484,6.0316,17.74
2017-12-29,Derrick Walton,3000,MIA,PG/SG,BKN,4.9536,1.9264,3.44
2017-12-29,Harrison Barnes,6400,DAL,SF/PF,NOP,42.7329,21.5271,32.13
2017-12-29,Wesley Matthews,4300,DAL,SG/SF,NOP,32.683,12.397,22.54
2017-12-29,James Harden,11600,HOU,PG/SG,WAS,73.6344,43.2456,58.44
